,E007_Time[h],E007_6803_deltaKaiA3B3_rep1,E007_6803_deltaKaiA3B3_rep2,E007_6803_deltaKaiA3B3_rep3,E007_6803_deltaKaiA3B3_rep4,E007_6803_deltaKaiA3B3_rep5,E008_Time[h],E008_6803_deltaKaiA3B3_rep1,E008_6803_deltaKaiA3B3_rep2,E008_6803_deltaKaiA3B3_rep3,E008_6803_deltaKaiA3B3_rep4,E011_Time[h],E011_6803_deltaKaiA3B3_rep1,E011_6803_deltaKaiA3B3_rep2,E011_6803_deltaKaiA3B3_rep3,E011_6803_deltaKaiA3B3_rep4,E011_6803_deltaKaiA3B3_rep5
615,51.430277777777775,-0.8261034044569125,-0.042688694434394,-0.4119870657873556,-0.1588936267268805,-0.6286085592218045,51.43055555555555,-0.7914462120906407,-0.7146711956028446,-0.9058328261305316,-0.8575933779013628,51.43055555555555,-0.1633499538128207,-0.8447689096365709,-0.7702006267283048,-0.1729165148580212,0.0026956675115893
616,51.51361111111111,-0.83351491385836,-0.0884580237490341,-0.3965405088914926,-0.1868602679059207,-0.6370577411874596,51.513888888888886,-0.796440539511597,-0.7240505484029109,-0.9100819915427252,-0.8610112535981745,51.513888888888886,-0.1638992590407522,-0.8633201250204482,-0.7722991344308379,-0.1591762142910984,0.0025404748869362
617,51.59694444444444,-0.8346747900880465,-0.1292755746559491,-0.3945860453942325,-0.2116344717769154,-0.6618855331074069,51.59722222222222,-0.7975850477417781,-0.733151410162588,-0.9131172955658148,-0.8701898087123124,51.59722222222222,-0.1655100571229822,-0.8472028992569656,-0.781902178683838,-0.2072990991401748,-0.0159207944799238
618,51.68305555555556,-0.8319833002124775,-0.1897410642179935,-0.4015237629284101,-0.258816658151887,-0.6794918328592712,51.68055555555555,-0.8020800957966705,-0.7493742690502876,-0.9201390091170912,-0.871529369728142,51.68055555555555,-0.1699820671871364,-0.8696161547093098,-0.790209416979576,-0.2208852393983188,-0.0296875452104104
619,51.76638888888888,-0.8382407106114365,-0.1800542098718674,-0.3903537495899988,-0.2326072508671713,-0.69927653612907,51.766666666666666,-0.8163260427347794,-0.765119614716341,-0.9263474024202276,-0.8778302630494454,51.76416666666667,-0.1679150043909069,-0.9077588082169362,-0.7954205015621632,-0.2217347029084085,-0.0549591761978247
620,51.84972222222222,-0.8446472869779804,-0.2536147294281134,-0.4018760939381089,-0.2142066777834124,-0.6930395364112103,51.85,-0.8227232476576305,-0.7747879382929944,-0.9361427450052776,-0.882092814999424,51.85,-0.1635085799220544,-0.9386297710955742,-0.8063350794275551,-0.2408475553631315,-0.0615350806073486
621,51.93305555555556,-0.8558032943184426,-0.3178223410711193,-0.3960908849949899,-0.178415370785565,-0.7079807250084887,51.93333333333333,-0.822072069709769,-0.788179732394412,-0.9395253057086784,-0.888717351820697,51.93333333333333,-0.1659625009984099,-0.8982279491372233,-0.8231527923235548,-0.2330238603049879,-0.0836146458760397
622,52.01638888888888,-0.8623089969524326,-0.3516767633591147,-0.3805982122460287,-0.2258337657828965,-0.7122999910320946,52.016666666666666,-0.8209728680787586,-0.7966954911166761,-0.9522953526732476,-0.8861041996753005,52.016666666666666,-0.1616764708678729,-0.8501522426101522,-0.8326732767498062,-0.2296636791262808,-0.0961972537128424
623,52.09972222222222,-0.866564658512835,-0.4013777152241736,-0.3751981656397495,-0.1766623027089822,-0.7227972214016056,52.1,-0.825026001995183,-0.8021357100377839,-0.9462531533481848,-0.8866536846446889,52.1,-0.1656501888084076,-0.8712015462589082,-0.8378961639578019,-0.2293670710691283,-0.1044822800985748
624,52.18305555555556,-0.8735705419458119,-0.3885249159722171,-0.3862908355878167,-0.2141014255217108,-0.7238723008449914,52.18333333333333,-0.8324318307326459,-0.8111008862176522,-0.9483989744890708,-0.8907661327297336,52.18333333333333,-0.1642833501280486,-0.8515747493043049,-0.8454210799508782,-0.5621340932254562,-0.129269095285942
625,52.26638888888888,-0.8695269095107974,-0.4107180852830042,-0.3628763129650295,-0.2353515822032826,-0.7375251118986119,52.266666666666666,-0.8411907136077688,-0.821991518198114,-0.9435330821578692,-0.8906418698507225,52.266666666666666,-0.1701756461648997,-0.8502707354434293,-0.8474476454842137,-0.5771648005369987,-0.139957063799522
626,52.34972222222222,-0.8780340227805052,-0.4021569432101425,-0.3505546891093283,-0.2642132247602031,-0.7505555349072175,52.35,-0.8483030099801934,-0.8246081060029196,-0.9508557417229236,-0.8970812218473635,52.35,-0.1691267642871345,-0.8600883828496402,-0.8597754760648344,-0.5758592457952996,-0.1565455444357787
627,52.43305555555556,-0.8804921426409233,-0.436441210181084,-0.336126055821791,-0.2400868092232936,-0.7675634480239495,52.43333333333333,-0.8467690792525824,-0.8333511511377374,-0.9511672178589612,-0.8972845144787807,52.43333333333333,-0.1545363878929915,-0.8838265641725687,-0.8698041819516096,-0.5882174796417128,-0.1530338902630553
628,52.51916666666666,-0.8797015292913161,-0.4357706069971196,-0.3421905053666327,-0.2015727956476844,-0.7943487272103367,52.516666666666666,-0.8541892808706151,-0.8396211565901514,-0.9568677745470898,-0.9004520734235172,52.516666666666666,-0.1540041964107799,-0.8306841465381185,-0.8823333681552539,-0.6500395505674017,-0.1368214486215715
629,52.6025,-0.8856624422442221,-0.4031448548333871,-0.3433481304712077,-0.2102716481128171,-0.8065112462363042,52.602777777777774,-0.8539639743229921,-0.8528186268296651,-0.9541576750747988,-0.8925842242795323,52.60027777777778,-0.1563298652988762,-0.8598599915484649,-0.8901626344383249,-0.6543255049133377,-0.1587075611234326
630,52.68583333333333,-0.8895751403254567,-0.4641636752388698,-0.3409990243260071,-0.2149838347224427,-0.821250876680164,52.68611111111111,-0.8560935191414327,-0.8569440678076967,-0.9526371820359578,-0.8980812925642033,52.68611111111111,-0.152913066045726,-0.8557529552820542,-0.8948915753152278,-0.6362753868703028,-0.1486915636526198
631,52.76916666666666,-0.8920398816741109,-0.477226790136393,-0.3155432805846598,-0.2515098276046225,-0.8289674879286189,52.769444444444446,-0.8505782749006758,-0.8613979869575827,-0.952706557330822,-0.8991436037143251,52.769444444444446,-0.1521534661698424,-0.8647618882936037,-0.9109197800522112,-0.6450892384788877,-0.1737727863649951
632,52.8525,-0.8964569237425521,-0.5607339218226256,-0.3161809933639361,-0.3130501029117302,-0.8362609471767615,52.852777777777774,-0.8550186012184801,-0.8675808931945773,-0.9519660621660244,-0.8965714830861111,52.852777777777774,-0.1556507292198082,-0.8698856356141041,-0.9218468326673668,-0.6565670996294917,-0.178350553688303
633,52.93583333333333,-0.8928265232964216,-0.56908479296808,-0.3341122572437401,-0.328205140820448,-0.822931119428078,52.93611111111111,-0.8596148577556224,-0.8698932969158513,-0.9500159570545832,-0.9019652559551912,52.93611111111111,-0.1584045147742769,-0.9023230367508156,-0.9282723119306344,-0.7129090080623242,-0.1762241843221688
634,53.01916666666666,-0.9009489364146376,-0.6370791266171163,-0.3665371672671156,-0.3111754255317722,-0.8401778674944427,53.019444444444446,-0.8637674042159014,-0.8775357100004932,-0.9490565018158946,-0.906125247516614,53.019444444444446,-0.1610144784419642,-0.8430729256872748,-0.9391957913637932,-0.7143149993674054,-0.1907929912380945
635,53.1025,-0.9018244184893942,-0.6493166461879324,-0.3968558189402458,-0.3435614452710065,-0.8410010519961217,53.102777777777774,-0.8616766003461325,-0.8797086458095079,-0.9458879555757392,-0.9104517828848452,53.102777777777774,-0.1544802718616588,-0.8575341308832869,-0.9528168392404712,-0.7109851069845611,-0.1750562816794645
636,53.18583333333333,-0.9070532242261607,-0.6609970754725734,-0.3936683082324523,-0.3843636922877665,-0.8514005313617719,53.18611111111111,-0.8657428059361522,-0.8936126191858189,-0.9507105767662778,-0.918145187093768,53.18611111111111,-0.1538015427022164,-0.8855054752749291,-0.943735018586142,-0.7063193622034323,-0.1888133571615408
637,53.26916666666666,-0.909035607643684,-0.6935201386369286,-0.3599747315761922,-0.4459826628559774,-0.8499761618284372,53.269444444444446,-0.8637663808188163,-0.9024481464542652,-0.9529246231260536,-0.9250057850966829,53.269444444444446,-0.1547779346625602,-0.849185776274551,-0.9393498871781196,-0.7233177941634615,-0.174263513471471
638,53.35527777777778,-0.919771822073984,-0.6452855602207321,-0.392375185867061,-0.4618188572738798,-0.8687277974415558,53.352777777777774,-0.8655476848699986,-0.9110157454216058,-0.9589303516999916,-0.9230339017663096,53.352777777777774,-0.1510090874716834,-0.8201738457707736,-0.935660997545566,-0.6653804298539077,-0.1776060406682774
639,53.43861111111111,-0.931462120162358,-0.5870930651375588,-0.3618697684637934,-0.4932727798640174,-0.878655290054957,53.43888888888889,-0.8760870780085939,-0.9193159353765136,-0.954328018839397,-0.9244298618947846,53.436388888888885,-0.1516946368886478,-0.8256684901284896,-0.9318678969694874,-0.6727072941138348,-0.1892402230828663
640,53.52194444444444,-0.930906753867378,-0.5419423786748289,-0.3606585771882626,-0.5167449389732504,-0.8793584893308575,53.52222222222222,-0.8847849201965156,-0.9295492370895808,-0.9519178802019588,-0.9265939901936616,53.52222222222222,-0.1494342147025817,-0.8666685101888666,-0.925770127482732,-0.6824984096321198,-0.1791653393180224
641,53.60527777777777,-0.9291059744608938,-0.5420332264938086,-0.35554171032548,-0.4818358469727463,-0.8742372427398679,53.605555555555554,-0.8822415714386974,-0.9291161728133166,-0.941100190751746,-0.9267266112939128,53.605555555555554,-0.1536274487326832,-0.85317270126934,-0.9149672258699968,-0.6795537969474464,-0.1723806622484102
642,53.68861111111111,-0.9292600325280288,-0.4883653346296038,-0.3527192666235933,-0.4985460202579857,-0.8734913955609869,53.68888888888889,-0.8794573917830926,-0.9296172662821466,-0.9410752047592116,-0.9274280497459256,53.68888888888889,-0.1524739628282204,-0.8865798531636168,-0.9108587236678228,-0.688873474448306,-0.1820854590205778
643,53.77194444444444,-0.933369177967182,-0.4519384294911672,-0.3031913452938906,-0.519275979248758,-0.8957207908816025,53.77222222222222,-0.8742327413206719,-0.9330530427124144,-0.9366431758011868,-0.9288986300195092,53.77222222222222,-0.1529733768685277,-0.8636887501416791,-0.8972441471645902,-0.6912574583730039,-0.1850789910529483
644,53.85527777777777,-0.9284336599900294,-0.5137522378612952,-0.2993580460107963,-0.5458262483891663,-0.897325269597498,53.855555555555554,-0.8769679801854258,-0.9396240288023804,-0.9452043567608864,-0.9307386765038872,53.855555555555554,-0.1551253067630082,-0.8716981709497795,-0.8871230174005325,-0.67070576280965,-0.2021605140358298
645,53.93861111111111,-0.9260537271215216,-0.491406486896627,-0.3110194689118745,-0.5603973561476182,-0.9001046704128446,53.93888888888889,-0.8874634685543654,-0.9481307527322224,-0.9413589998279088,-0.9353485135077018,53.93888888888889,-0.1553293644511304,-0.8744068888104428,-0.8874948501677205,-0.6760183996961673,-0.2085292779314063
646,54.02194444444444,-0.9288296271998874,-0.4765009041276447,-0.3319757145978255,-0.6019898350168394,-0.8948588298402051,54.02222222222222,-0.8891195666475219,-0.946173744164036,-0.94090735649823,-0.937128465259014,54.02222222222222,-0.1601851579024368,-0.9018136714224628,-0.8777591560100747,-0.7251953788202873,-0.207384526973745
647,54.10527777777777,-0.928161607376629,-0.4804352174586777,-0.3612268841324882,-0.6022042215138613,-0.8647875822005282,54.105555555555554,-0.8865366347279443,-0.9487535342418336,-0.9372496775742098,-0.9368788559053008,54.105555555555554,-0.1586922911165358,-0.8979172809609091,-0.8729154402233577,-0.7176367078195468,-0.182125499668793
648,54.19138888888889,-0.9344499141165248,-0.4900091551678978,-0.3341730790428405,-0.5848410561800286,-0.8682907596231603,54.18888888888889,-0.8757150331017014,-0.9454706555915442,-0.93458621316459,-0.9358000095134572,54.18888888888889,-0.1506503641231031,-0.8833164740771227,-0.8701632028551763,-0.7411423921812987,-0.1927514287943751
649,54.27472222222222,-0.9278947931976292,-0.5056224459073182,-0.340414401318998,-0.6173008835809932,-0.8475681920458344,54.275,-0.874655122117882,-0.9489256423210144,-0.9261172126844944,-0.9288922500697964,54.2725,-0.1536589729818867,-0.8926100018987133,-0.8631019387049833,-0.7451124352426992,-0.1882615414002016
650,54.35805555555555,-0.927496489711273,-0.5328748187028001,-0.3751509534142141,-0.6659842523067216,-0.8432197072146737,54.35833333333333,-0.8659572621685939,-0.9511190300200094,-0.9228429248554266,-0.9189559014800488,54.35833333333333,-0.1549177097826977,-0.8767966100295658,-0.8401311373240765,-0.7623468381907204,-0.1698550588078587
651,54.44138888888889,-0.9320552480620604,-0.5749660029540449,-0.3755828382448813,-0.6666917149714887,-0.8446451306841929,54.44166666666666,-0.8672218136889652,-0.9544513557602086,-0.915163597705274,-0.9127912875693636,54.44166666666666,-0.1568261626454184,-0.8898750385498343,-0.8210502830155963,-0.7692456000621367,-0.1455311966108133
652,54.52472222222222,-0.9323713119678744,-0.5546957284346,-0.411510159190528,-0.7348238282138808,-0.8586442858172989,54.525,-0.8746491371571412,-0.9551231580952124,-0.9148794785683037,-0.9145987320823048,54.525,-0.1533839157199988,-0.9094440220159484,-0.8072588548345312,-0.797408717743536,-0.114289164674413
653,54.60805555555555,-0.9292449244598706,-0.5674637252918556,-0.438533020093823,-0.7677811526967954,-0.8714169937852858,54.60833333333333,-0.8770395930942878,-0.9569349770605352,-0.9105908140851656,-0.914578558682858,54.60833333333333,-0.1581905491864588,-0.8831022894606033,-0.8031563265877117,-0.8324361859713141,-0.1117281671358871
654,54.69138888888889,-0.9310763278824832,-0.614669724047046,-0.4388515252605722,-0.7929642531074395,-0.8369630735678395,54.69166666666666,-0.8795935420645922,-0.9554873541736106,-0.9136978502028914,-0.9161310909544222,54.69166666666666,-0.1512456392548861,-0.9034485643927724,-0.7947421668338122,-0.8477279973316748,-0.102447402404344
655,54.77472222222222,-0.9226657638934208,-0.6219134555952511,-0.4268657794597194,-0.7587736981573296,-0.8296823419530397,54.775,-0.8801113446752581,-0.963980832433788,-0.9176008321748944,-0.9170566523998174,54.775,-0.1457487581654347,-0.8782815647976999,-0.7824158388833553,-0.851684142260636,-0.0904460631607703
656,54.85805555555555,-0.924813473463668,-0.6053946512053907,-0.4027758879233474,-0.7768100605822983,-0.8197746135373534,54.85833333333333,-0.8803933615765098,-0.9656159563223355,-0.9113000045609708,-0.9167555664412812,54.85833333333333,-0.1410994741883293,-0.8510000031368988,-0.7677768007987038,-0.8435046090440205,-0.0829233363580346
657,54.94138888888889,-0.9247196968774856,-0.6945130425202339,-0.4103819563466768,-0.8210739171424821,-0.8286397007256363,54.94166666666666,-0.8808399534615913,-0.9701932718024382,-0.9045956112272948,-0.9192281564204668,54.94166666666666,-0.1412973516238619,-0.8412025863481554,-0.7526245053940694,-0.853789383817462,-0.0692784032208869
658,55.0275,-0.9233846737324076,-0.7066683615563896,-0.3980840908880659,-0.831365848622332,-0.8152774137311398,55.025,-0.8820514810667649,-0.966313326319197,-0.902687895346426,-0.9144747455984448,55.025,-0.1351419508023948,-0.851288015845528,-0.7355584002355069,-0.8583384505664033,-0.0559104392459569
659,55.11083333333333,-0.9210086429392472,-0.7608603407043113,-0.4030823981690113,-0.8430864398306093,-0.8198875605755012,55.11111111111111,-0.8870283051713139,-0.9665766687996324,-0.9045770993973036,-0.904695657155708,55.10861111111111,-0.1338328280843554,-0.8478549875193473,-0.7303779276409137,-0.8475517911260972,-0.0572186142017523
660,55.19416666666667,-0.9221918427220916,-0.7338887127282963,-0.4383769852741457,-0.8724362796003842,-0.7988699470887518,55.19444444444444,-0.8827707865975404,-0.9663838496526792,-0.8978634651652475,-0.8934912141921604,55.19444444444444,-0.1341695358602432,-0.8043021917362162,-0.7200825246800355,-0.8886293851816033,-0.0508020921286658
661,55.2775,-0.9247345106183044,-0.7227532107664869,-0.4335679597512441,-0.845615960789041,-0.7838243769093133,55.27777777777778,-0.8762792862107656,-0.9639354207691913,-0.8943472337419638,-0.8916617397271274,55.27777777777778,-0.1307516225506233,-0.8288283133390077,-0.7014716231744593,-0.887971210267794,-0.0516600313389648
662,55.36083333333333,-0.9118368834785238,-0.7070535683308679,-0.4858554296112155,-0.8414260802782697,-0.7673506514839953,55.36111111111111,-0.87015416491933,-0.96183193552194,-0.8902286455255347,-0.8890075566993528,55.36111111111111,-0.1175786326061304,-0.8054320316468673,-0.69154464969762,-0.9101772417693492,-0.042191584416799
663,55.44416666666667,-0.9068991974666648,-0.7229895193072706,-0.5028395033281086,-0.8852672389740766,-0.7516485700679975,55.44444444444444,-0.8673957836745952,-0.9640739487656128,-0.8859079402204281,-0.8855289879669965,55.44444444444444,-0.1178501065074683,-0.8359120204552133,-0.6837010255747931,-0.8924474529207584,-0.0191958982182001
664,55.5275,-0.8913216880599187,-0.7129607979553673,-0.5311202898391119,-0.8885400418067738,-0.751117929724915,55.52777777777778,-0.8596045034709399,-0.9684620168368157,-0.8849853568374919,-0.8790263563076343,55.52777777777778,-0.1127655807654061,-0.8622669480357357,-0.6703401668831033,-0.8707818148063196,-0.0174721138710771
665,55.61083333333333,-0.8853045900487504,-0.6863671389086748,-0.5184978985445494,-0.9248450977309878,-0.7583585253267295,55.61111111111111,-0.8555806853457628,-0.9697966975540704,-0.8780611336939558,-0.8704999844182639,55.61111111111111,-0.1097245879207857,-0.8970954771363941,-0.6582614844515161,-0.8713802963601422,0.0039806332247774
