,E007_Time[h],E007_6803_WT_rep1,E007_6803_WT_rep2,E007_6803_WT_rep3,E007_6803_WT_rep4,E007_6803_WT_rep5,E008_Time[h],E008_6803_WT_rep1,E008_6803_WT_rep2,E008_6803_WT_rep3,E008_6803_WT_rep4,E011_Time[h],E011_6803_WT_rep1,E011_6803_WT_rep2,E011_6803_WT_rep3,E011_6803_WT_rep4,E011_6803_WT_rep5
644,53.85527777777777,5.006572684880853,4.903347729294397,4.920115423428124,5.0892183225166665,4.99763371663624,53.855555555555554,4.286935900418026,4.4138783205673295,4.468409894859358,4.577293281147737,53.855555555555554,5.486624410597406,5.337159834006497,5.68419759004061,5.851764538627198,5.674172626372227
645,53.93861111111111,5.022382942541429,4.90986831658131,4.935508182623577,5.106380951560315,5.007740592778143,53.93888888888889,4.321772246473338,4.447428729997073,4.516686942901922,4.586663573084613,53.93888888888889,5.5239212934212,5.38223743220658,5.73192537729511,5.883262790074802,5.708399616019828
646,54.02194444444444,5.036916765848066,4.914119644554129,4.938635534154481,5.110088595073101,5.015199421138643,54.02222222222222,4.360311019802148,4.470095178863545,4.54346753803678,4.61675718614099,54.02222222222222,5.550600988582387,5.417715493542551,5.795799404837983,5.903564433330811,5.73302050943176
647,54.10527777777777,5.042373116692435,4.923900735785072,4.945896410821822,5.106540173543831,5.022009195801434,54.105555555555554,4.395950975655436,4.494876437639475,4.561750413702962,4.641172814928737,54.105555555555554,5.583262083921092,5.438792650650424,5.8374184713303645,5.9276679961385135,5.752433880418264
648,54.19138888888889,5.051150949650243,4.928810605645783,4.9422897378841455,5.110934599628303,5.026368903328777,54.18888888888889,4.432890860955885,4.521971268362488,4.590734294946474,4.6669091451064535,54.18888888888889,5.598303159097695,5.461067527990953,5.894581366162294,5.950171997477192,5.771038294539299
649,54.27472222222222,5.053049211981216,4.92744826230734,4.937614433057555,5.108670778149319,5.027677522761479,54.275,4.456929414297875,4.543578424635113,4.619817898420303,4.696164853379476,54.2725,5.620122785592816,5.508738741849635,5.910486869452711,5.966274947562118,5.789232309104532
650,54.35805555555555,5.053266843629116,4.928412706740248,4.926469406515718,5.1079476060966815,5.019934025618913,54.35833333333333,4.480665365947488,4.57069665162477,4.631999932384408,4.713538607499871,54.35833333333333,5.645519526707323,5.517804900336713,5.947733752049463,5.988775347844555,5.806814473173345
651,54.44138888888889,5.037002777221728,4.919502932714441,4.913853560889857,5.101163972627187,5.014337375899004,54.44166666666666,4.498297437842499,4.5909246860637865,4.65887909670573,4.731629066266443,54.44166666666666,5.663091937562336,5.537464603387173,5.994720775529296,6.004071691011756,5.8209833275548295
652,54.52472222222222,5.022855938070865,4.917717926799288,4.901565791268759,5.095518759064641,4.999086530078232,54.525,4.510024343592388,4.599061256249389,4.670054082858181,4.745434879524732,54.525,5.682638565099218,5.543716442760747,6.004846692197861,6.023162460986965,5.832537404807797
653,54.60805555555555,5.00342524417237,4.904656668363581,4.887404985198771,5.081210838899839,4.983780437111638,54.60833333333333,4.524044788478333,4.607705082043702,4.683923573922655,4.755554688167004,54.60833333333333,5.69775794807958,5.549959002041904,6.007110245089716,6.032246132929419,5.833875229240768
654,54.69138888888889,4.9903096062061145,4.894318129575549,4.8699700226838,5.070039077790582,4.967018038432819,54.69166666666666,4.531357469453211,4.618854874873747,4.682886244587023,4.761787124132269,54.69166666666666,5.705048617085279,5.562190856639864,6.024710167968316,6.014921173234344,5.835795316911972
655,54.77472222222222,4.9803079275359945,4.877901275402843,4.856859776185309,5.048002333561672,4.950198267953924,54.775,4.5435610751415965,4.6231093377314485,4.687940761146127,4.770330810406265,54.775,5.7155090945184215,5.567410573788588,6.060045185326016,6.012786039532958,5.841696175629355
656,54.85805555555555,4.965819104209935,4.856605063612552,4.839673110622325,5.029699456204908,4.920320052065664,54.85833333333333,4.5534542858397655,4.63026716517363,4.687685781501793,4.764984361021467,54.85833333333333,5.716937894601361,5.579816712546782,6.072514012384088,6.023439180692471,5.838176304950581
657,54.94138888888889,4.93504202495989,4.837428444771187,4.812608883371437,5.001329287879088,4.890982309637304,54.94166666666666,4.567235773515691,4.627727043322016,4.682519955162821,4.773346381057083,54.94166666666666,5.723733523376697,5.581407823797893,6.115115355092693,6.0232790368160805,5.839034196183017
658,55.0275,4.91137557120184,4.806970362244694,4.780865944266791,4.9744906629100125,4.858383952016666,55.025,4.571904201809044,4.624687649863225,4.681041923244987,4.756015466639054,55.025,5.722894478707275,5.578982450250114,6.125047910130905,6.020304039242976,5.829868332383752
659,55.11083333333333,4.887218617035796,4.779029752198451,4.750843135600091,4.9451824077904805,4.8339238830301285,55.11111111111111,4.581258226031201,4.631547654048783,4.686850318471045,4.742390204940056,55.10861111111111,5.718419250276193,5.563339126436384,6.146110364906695,6.011512610548346,5.825077188359585
660,55.19416666666667,4.858370029245794,4.749605543597259,4.722539292120606,4.916603341180289,4.811200998982628,55.19444444444444,4.592296493165232,4.624105716695107,4.691143765170727,4.737869174179502,55.19444444444444,5.711506319586791,5.552476378714382,6.1669013975569404,6.000103164543358,5.811059230667025
661,55.2775,4.831628667299897,4.723096658205353,4.695553241035162,4.886352273906239,4.781014188657655,55.27777777777778,4.59141764186591,4.614960490183522,4.6929208792807415,4.733450943623535,55.27777777777778,5.699554159962659,5.530392725266531,6.187419676947419,5.988074106275176,5.797612917612298
662,55.36083333333333,4.8025933833502,4.690102010586399,4.665283802008148,4.856828008962125,4.75836233331726,55.36111111111111,4.590220302459702,4.607910618460247,4.677580268344772,4.734534073585031,55.36111111111111,5.687961236547633,5.525886676100002,6.210263862672813,5.971023832026959,5.78033669925134
663,55.44416666666667,4.768663022232823,4.650820508103491,4.632729787161507,4.831829341508751,4.727244306702048,55.44444444444444,4.583903096944776,4.597954737036401,4.663520531513479,4.725317115423609,55.44444444444444,5.673926006305792,5.509756733046701,6.23863260505671,5.949350729317848,5.7664290173898
664,55.5275,4.728836421467912,4.615451050919153,4.604490001074749,4.800155058873911,4.689258975031182,55.52777777777778,4.5734646389910045,4.582891472988008,4.637140259544503,4.7087986115456095,55.52777777777778,5.652846918021472,5.495801389763288,6.208924545151595,5.937453176902982,5.746688305583047
665,55.61083333333333,4.691112411259646,4.584392531995338,4.564963240784943,4.751203940552404,4.647405197002378,55.61111111111111,4.557903533939953,4.560519444955983,4.617238034802461,4.69777709540412,55.61111111111111,5.636122412299249,5.475819131731162,6.213138314738863,5.916129544773487,5.72251298913615
666,55.69416666666667,4.655889814496229,4.547443837093431,4.526548295786713,4.707774758206027,4.604281823791914,55.69444444444444,4.548018378804888,4.542237263146148,4.601812431258945,4.67325109149895,55.69444444444444,5.611750921563946,5.437608436256465,6.19907253632881,5.879378194156484,5.6921014851039
667,55.7775,4.61556744674989,4.512403844774244,4.482843948032251,4.668666275663579,4.566087699054622,55.77777777777778,4.534407762270774,4.518443529329218,4.565662014492522,4.649819115376653,55.77777777777778,5.584930870060637,5.420367772470085,6.177125823160631,5.8481974775150825,5.665052202290803
668,55.86361111111111,4.572944116276892,4.471071426398025,4.4368489719313,4.6170772489208565,4.524221658923888,55.86111111111111,4.517870264694279,4.5009368368408165,4.558585341688744,4.6332796736305095,55.86111111111111,5.554860673854642,5.391095601327653,6.137096779202427,5.811385738548379,5.634563541251071
669,55.94694444444444,4.525418624017519,4.4310454461244415,4.393562134351171,4.568006426140656,4.474282532011659,55.94722222222222,4.503004458103767,4.473315770581456,4.537380961640129,4.601831263900539,55.94472222222222,5.5271387408315285,5.343790375609542,6.121583999151204,5.777341312191471,5.599633894288632
670,56.030277777777776,4.472589763596091,4.3859247609126,4.349382194616736,4.509452547652774,4.419269139408439,56.03055555555555,4.478808906199301,4.446378907016557,4.512447414746181,4.574272374873494,56.03055555555555,5.490763470697107,5.294250539920871,6.0919860684328695,5.748262524615438,5.561261645457126
671,56.11361111111111,4.4176563213209485,4.338508220521034,4.304307904510415,4.465614345954006,4.3751802946832825,56.11388888888889,4.446282164352644,4.417324814176438,4.473183233013378,4.540801486282858,56.11388888888889,5.46073325497744,5.253474530691503,6.0625015632022325,5.705147693227354,5.523245170559912
672,56.19694444444444,4.365417076184462,4.28519466750771,4.253938008272201,4.415490545708153,4.320214803883808,56.19722222222222,4.414822779607254,4.3871520516563125,4.431186940055173,4.503817068908852,56.19722222222222,5.419846477018837,5.209860776176043,6.032929050343006,5.665995126670284,5.48098283715005
673,56.280277777777776,4.321070799863033,4.231782937230017,4.2002712425996425,4.358279863746008,4.263771465536186,56.28055555555555,4.388429290678295,4.351859170616296,4.412057051091997,4.47571758457843,56.28055555555555,5.386501511987852,5.17620769645384,5.99986708746781,5.625603124823285,5.440073004530325
674,56.36361111111111,4.270416256717086,4.182471857844778,4.145106336647848,4.304581009065369,4.202049070645145,56.36388888888889,4.356300227952627,4.314444713781406,4.372792072951258,4.449101486165281,56.36388888888889,5.34849672687129,5.135713703428991,5.969714222918164,5.5785699788014025,5.392514023753231
675,56.44694444444444,4.210652203791078,4.130860250308247,4.081042012029487,4.250592682831028,4.138246402693971,56.44722222222222,4.328434113488809,4.286107215441559,4.329790504067344,4.40796721758983,56.44722222222222,5.306230480476199,5.0937772008303295,5.932068995764488,5.525893970955675,5.34110423762097
676,56.530277777777776,4.140977390813486,4.065146928376105,4.024876982814787,4.185913578374784,4.078362237644509,56.53055555555555,4.301229461017101,4.251845201451568,4.288650834481616,4.377313213819228,56.53055555555555,5.257301123429876,5.053596584211442,5.884129935806111,5.4603733748731305,5.294841980685463
677,56.61361111111111,4.072390560196825,3.996330698603468,3.967809955531537,4.12014238119543,4.01479534393715,56.61388888888889,4.267684775939458,4.209857189231148,4.252571545842411,4.339937900867371,56.61388888888889,5.206306998179868,5.0047702409506485,5.844095563571258,5.399806455376789,5.242725579248345
678,56.69972222222222,4.008890447037633,3.937610360344874,3.903039629165087,4.058277768958765,3.947544482490856,56.69722222222222,4.23619855532954,4.165541687764913,4.214951111405049,4.306039695794879,56.69722222222222,5.158446438993963,4.942496550251018,5.796964390317069,5.348791468525661,5.186353351360958
679,56.78305555555556,3.9470757791164752,3.8783847057543,3.8295646951583446,3.99731841149758,3.885208406703135,56.78333333333333,4.1979692879327,4.127697197602377,4.172387996031821,4.275417006709115,56.78083333333333,5.095917771960201,4.883773883140367,5.718334918029574,5.293926661614748,5.132323606824358
680,56.866388888888885,3.880545276897945,3.820852519785147,3.768583837411782,3.937662970811672,3.8169858624500574,56.86666666666667,4.157995454165996,4.081122210857952,4.125280656191999,4.22066823276417,56.86666666666667,5.04171931498687,4.819600602471251,5.695205639423713,5.227810273175042,5.071634647189319
681,56.94972222222222,3.8160976535306648,3.751612580190246,3.697895732283429,3.8693101010678346,3.7526755880862472,56.95,4.114075526118183,4.031615211210955,4.084627539961827,4.172591764160872,56.95,4.984649377802501,4.765775062920968,5.656575037943327,5.1544405329735286,5.008284765756327
682,57.03305555555556,3.748531614847284,3.68826365752186,3.633899048588871,3.802858448599865,3.680276314444888,57.03333333333333,4.072607967549711,3.986774673905592,4.049627087024531,4.119385982146782,57.03333333333333,4.923106261955877,4.714095610991563,5.626241587761163,5.088215662013181,4.939872247575572
683,57.116388888888885,3.68064585936448,3.63020451513168,3.569792447601261,3.7333066519085536,3.612586764837716,57.11666666666667,4.024391233892736,3.939199065750981,4.002277728670311,4.079649259016196,57.11666666666667,4.853488260816024,4.650360585009823,5.599603753778867,5.016533872532965,4.863595369446971
684,57.19972222222222,3.60783907828296,3.5662339091708284,3.501974583051312,3.664453341661696,3.546405655055028,57.2,3.9786237722511095,3.8946868451211314,3.954977887796346,4.038579958110144,57.2,4.784193659572214,4.576768315127282,5.538859991626991,4.947993368007836,4.792052399920143
685,57.28305555555556,3.536909955487454,3.502150588589857,3.431444101127288,3.590497140694087,3.4751316933656744,57.28333333333333,3.92930402140038,3.8480364619549534,3.906325978906793,4.003976433816387,57.28333333333333,4.713620735233974,4.510517123320215,5.500608747664988,4.870792343148745,4.720241599294424
686,57.366388888888885,3.4654571675467243,3.432153295138749,3.3601996404750243,3.520436664007519,3.401563580517065,57.36666666666667,3.8842304117878026,3.7906463577562577,3.853720408112782,3.954037031569429,57.36666666666667,4.647167756631072,4.45080532338964,5.445448458981218,4.795728983902626,4.637161219618864
687,57.44972222222222,3.3954793837135595,3.359240763366913,3.2912398321979084,3.443070518770784,3.322300009735163,57.45,3.8260013655323233,3.738114965593757,3.79595957313242,3.905760087850496,57.45,4.572232984413523,4.375431220961321,5.418777553392941,4.722201467452412,4.558409504692226
688,57.53583333333333,3.327775265924777,3.292211720623192,3.222963299856892,3.3641973043196787,3.2495396667244902,57.53333333333333,3.767615296424592,3.6808407101010583,3.7398418632907946,3.843743930187557,57.53333333333333,4.504214671051591,4.295393113485766,5.367394449446319,4.649207962217023,4.479184690062983
689,57.619166666666665,3.2601434688012203,3.218464887055859,3.158368659470487,3.287815612156994,3.180481229668126,57.61944444444444,3.7008706099269535,3.622622007476677,3.6825656595199696,3.775586877155312,57.61694444444444,4.425511060835788,4.220489290238223,5.339097556416419,4.57674662785137,4.397485003029322
690,57.7025,3.1877826396477627,3.1429989756126133,3.080254519514761,3.2097240259525246,3.1095233692277056,57.702777777777776,3.648565703173459,3.563857265484016,3.628929334358985,3.7052872383751945,57.702777777777776,4.350720389876873,4.14491803231869,5.287285274307213,4.491815615246356,4.319308662639148
691,57.78583333333333,3.115291418453304,3.070412692040585,3.0122194809233487,3.123921121543061,3.0348647485434195,57.78611111111111,3.5862989649698527,3.4981448834513875,3.564931251953856,3.6376433145153744,57.78611111111111,4.279440886105851,4.052077612651903,5.2171559938515735,4.405013066528875,4.23145387969007
692,57.869166666666665,3.027468437890773,2.987504734886336,2.9320621370874385,3.0388054669323967,2.956704023234017,57.86944444444444,3.5204687757935837,3.428483252271998,3.5081697680575754,3.573053397290754,57.86944444444444,4.207470769273973,3.980766295987347,5.146108096511275,4.309337115061813,4.148918856729418
693,57.9525,2.9517123233171247,2.9068737954958577,2.854581073855781,2.9625756222913244,2.8766398413968037,57.952777777777776,3.462473507793792,3.366670754403957,3.456243230030115,3.506715769462969,57.952777777777776,4.125808250952742,3.906782338899246,5.076339954477,4.222785885444042,4.06070178805423
694,58.03583333333333,2.8814216927733423,2.823918558014568,2.7795748695346907,2.876830139957636,2.7998708436076383,58.03611111111111,3.4011115247913217,3.2917057638702696,3.384749976838424,3.4496287048403924,58.03611111111111,4.044851534533903,3.825923989786569,5.014649930668328,4.136757493510432,3.97840085971126
695,58.119166666666665,2.8001951569844383,2.744437699387321,2.6918420948880364,2.788567564436121,2.7149956629209413,58.11944444444444,3.337781182278719,3.232386646258845,3.3162883390564244,3.383190468278128,58.11944444444444,3.9589988152294495,3.739589488873032,4.957236378733747,4.051850046331839,3.8902142494969727
