,E007_Time[h],E007_6803_deltaKaiB3C3_rep1,E007_6803_deltaKaiB3C3_rep2,E007_6803_deltaKaiB3C3_rep3,E007_6803_deltaKaiB3C3_rep4,E007_6803_deltaKaiB3C3_rep5,E008_Time[h],E008_6803_deltaKaiB3C3_rep1,E008_6803_deltaKaiB3C3_rep2,E008_6803_deltaKaiB3C3_rep3,E008_6803_deltaKaiB3C3_rep4,E011_Time[h],E011_6803_deltaKaiB3C3_rep1,E011_6803_deltaKaiB3C3_rep2,E011_6803_deltaKaiB3C3_rep3,E011_6803_deltaKaiB3C3_rep4,E011_6803_deltaKaiB3C3_rep5
150,12.5525,-2.0261971696796595,-2.1702975443179087,-1.930949830131163,-1.8215830038245648,-1.8963981520447224,12.552777777777775,-2.273874307740269,-2.2427370748382893,-2.108035235724155,-1.8525810523982875,12.552777777777775,-2.1537514247215093,-2.693572493968372,-2.5034994723806507,-2.730497354246182,-2.774152400721428
151,12.635833333333332,-2.012611212259008,-2.1560748689936884,-1.9068285747484144,-1.7876306525250087,-1.877687944212414,12.636111111111113,-2.264660965695322,-2.230546366907084,-2.0849946710623595,-1.831387296614804,12.636111111111113,-2.1421723438735696,-2.660251214710377,-2.4768029032727585,-2.700026633324782,-2.7399507839031427
152,12.719166666666666,-1.99462824428839,-2.135780834685124,-1.88270471167701,-1.763921861888146,-1.8557994907648008,12.719444444444443,-2.248123572984699,-2.2082317737642128,-2.0658265397403506,-1.811675253136718,12.719444444444443,-2.1355921385238155,-2.627731212221499,-2.4429905548297493,-2.65635383198196,-2.701705948025573
153,12.8025,-1.975448592354111,-2.1278149435158262,-1.8565785475466237,-1.7314573089801573,-1.8359328907757235,12.802777777777775,-2.225661947019576,-2.185993047405667,-2.040930632900473,-1.7934434437555362,12.802777777777775,-2.117412438789979,-2.588213979339952,-2.4096636840738093,-2.6156810250775124,-2.658019650446046
154,12.885833333333332,-1.952472583140239,-2.1211766991875285,-1.83585038902994,-1.703637669175474,-1.802688243873912,12.886111111111113,-2.210675906631736,-2.168029941515551,-2.02010674305043,-1.7742903942722812,12.886111111111113,-2.1024348705129605,-2.55110100495757,-2.366823543716668,-2.569610281376812,-2.6194936441660994
155,12.969166666666666,-1.9293005434286077,-2.1042656069800825,-1.8123205428426503,-1.677463616156774,-1.774065650242989,12.969444444444443,-2.1873652720735697,-2.153342211466085,-1.999154664063288,-1.7498146344974916,12.969444444444443,-2.08266105525683,-2.512593774019801,-2.339471382159596,-2.5347436635508043,-2.5809296778314863
156,13.0525,-1.9089328000988155,-2.0988811737514643,-1.783789315743459,-1.650935821914984,-1.7484652106214669,13.052777777777775,-2.1643298650180745,-2.126929614317601,-1.976074191177476,-1.7196146982512206,13.052777777777775,-2.0588926103088285,-2.4690937675257114,-2.3028084434934075,-2.494083228176012,-2.538729495732172
157,13.135833333333332,-1.8837696801282264,-2.087022907937771,-1.757457014534078,-1.6212549567492816,-1.7240870263027508,13.136111111111113,-2.144369508558854,-2.100591908818545,-1.95146512099678,-1.6986891233630392,13.136111111111113,-2.0365311486793645,-2.431202462527982,-2.2648359674984557,-2.4494310257345298,-2.501694837802332
158,13.221944444444444,-1.8560115105919683,-2.067890319553219,-1.7231239460592278,-1.58882168926709,-1.6889311991351352,13.219444444444443,-2.115284027210121,-2.071928855405479,-1.9149272514903508,-1.677436451672032,13.219444444444443,-2.018178279102016,-2.383921332132912,-2.231555189644637,-2.4077891006140293,-2.4562274396203607
159,13.305277777777777,-1.830258618662936,-2.054682920190148,-1.690790417206638,-1.558836686384082,-1.6613978315218074,13.305555555555555,-2.0878732469066934,-2.0371402162030776,-1.8780603819926975,-1.6442552290268,13.303055555555556,-2.0002356060335336,-2.3430518455004146,-2.1881673410913915,-2.3567594911077574,-2.40852903240886
160,13.38861111111111,-1.800911331611787,-2.036800223019019,-1.6604567349070496,-1.5271006133241802,-1.6276870264208445,13.388888888888888,-2.064936995003997,-2.0056257550241288,-1.845464313203692,-1.619344005285459,13.388888888888888,-1.972904729653833,-2.300395467844022,-2.1470736486876976,-2.3057442294145334,-2.364801343034648
161,13.471944444444444,-1.771769976806946,-2.0132417427884133,-1.634723206134211,-1.483014133619554,-1.5919988873452144,13.47222222222222,-2.0326751002780634,-1.9719852373695348,-1.819138847188567,-1.588101334315641,13.47222222222222,-1.943587245866002,-2.250953660430882,-2.100275334972079,-2.254145341638753,-2.322646094008753
162,13.555277777777777,-1.7386348817146016,-1.996606995825034,-1.6065901379048806,-1.4429779091106227,-1.5621335183627787,13.555555555555555,-1.9978873929255352,-1.939018430428312,-1.7872837873779155,-1.561325773994492,13.555555555555555,-1.9146847462962977,-2.200927880581757,-2.0531736181725977,-2.202764847790387,-2.27086500348642
163,13.63861111111111,-1.7069063738987085,-1.9964955000337063,-1.575057837278826,-1.4065925999460531,-1.5298910240962864,13.638888888888888,-1.9647737045636573,-1.9125251030775896,-1.7506989385676928,-1.5310158862086762,13.638888888888888,-1.8817988182941456,-2.1551195816710287,-2.00516971220686,-2.14780476178498,-2.2248597852671037
164,13.721944444444444,-1.672984781020984,-1.978306774897376,-1.5447266113588238,-1.3588588645827624,-1.49487150972338,13.72222222222222,-1.931333868230284,-1.8809050258826128,-1.7175841069192137,-1.4957702368543715,13.72222222222222,-1.8619310449321416,-2.097130213126693,-1.9662648266820144,-2.0906670914436507,-2.168032148794474
165,13.805277777777777,-1.6422704308409126,-1.9630403414771105,-1.5133967672906612,-1.319777359785915,-1.456475080976593,13.805555555555555,-1.8901677183838768,-1.8411579710967396,-1.683739099959156,-1.4619873958372698,13.805555555555555,-1.829883005006052,-2.051361220430364,-1.9236601668947484,-2.0311538384930947,-2.1109837991564118
166,13.88861111111111,-1.6093636512157437,-1.942295722412099,-1.4732686122631338,-1.2817487406289223,-1.4169018441433487,13.888888888888888,-1.8464750909035048,-1.80468371266144,-1.6391637265795564,-1.4252659370725824,13.888888888888888,-1.7932562730348105,-1.9988140451172711,-1.8711569338312937,-1.9688669985655805,-2.056116437085013
167,13.971944444444444,-1.569464770100491,-1.9206724419196508,-1.4399424535080452,-1.240973660493448,-1.375351906065963,13.97222222222222,-1.8072558230888411,-1.7620820262062995,-1.5898577970378147,-1.388804438485032,13.97222222222222,-1.7596524192605203,-1.94689012477626,-1.8279563241674224,-1.903008561198953,-2.000831758956585
168,14.058055555555557,-1.5315741155479334,-1.9001700257951968,-1.3966185983002104,-1.2040527710694016,-1.3328253741416405,14.055555555555555,-1.7657097536601705,-1.7215526890490191,-1.5498211229566907,-1.3544014820088597,14.055555555555555,-1.711073009648456,-1.8965908930497928,-1.7802595302684503,-1.8413805098366296,-1.9437314567916493
169,14.141388888888889,-1.493492015708615,-1.872588001412292,-1.3642973539574537,-1.1607867223549415,-1.2933223563224805,14.141666666666666,-1.7244367227583806,-1.6814954801954107,-1.5110535173243056,-1.3176556535878214,14.139166666666666,-1.672119605887061,-1.8439177796339483,-1.7334677401892329,-1.7839848218276058,-1.88601721825494
170,14.22472222222222,-1.4540187988308448,-1.8419258977226092,-1.322579027840607,-1.1159761626564766,-1.2572429611154703,14.225,-1.6896365719449684,-1.631910180339402,-1.4587547944941417,-1.2881655431751882,14.225,-1.626393765387948,-1.7850722102784229,-1.6803821376741677,-1.7252234684264482,-1.837290726655403
171,14.308055555555557,-1.4131547932606972,-1.819783245255944,-1.2816639273535122,-1.0736217385886615,-1.2169872975824894,14.308333333333334,-1.6501091442020384,-1.5893965718630327,-1.4105247701850412,-1.2563297447337465,14.308333333333334,-1.5932970412858998,-1.7306556067865275,-1.6268039021571965,-1.6666984147933006,-1.7797536609461988
172,14.391388888888889,-1.3777003274420108,-1.801159576120213,-1.2443523599430208,-1.0341240950744015,-1.1715554753403092,14.391666666666666,-1.6158542839323,-1.5453544388364595,-1.3725632614812104,-1.220146856235797,14.391666666666666,-1.5572309824388662,-1.675869387015191,-1.575934208761801,-1.6108116199938816,-1.7190076957247007
173,14.47472222222222,-1.3392557299163903,-1.7678544240014544,-1.2078446330989947,-0.9872838753448504,-1.1311476045605908,14.475,-1.5652718369590717,-1.4955835670179505,-1.3274700868322138,-1.1828154796631605,14.475,-1.5301971334279698,-1.6159149648749571,-1.5293742283010028,-1.5467650369994836,-1.661854501232494
174,14.558055555555557,-1.301421329323205,-1.7420673241638287,-1.169941054354303,-0.9481017209394096,-1.0935637959698872,14.558333333333334,-1.5289616505262775,-1.4460837438538858,-1.2792450660529775,-1.1437342210071677,14.558333333333334,-1.4855970345575007,-1.5585937503299871,-1.4771251272773684,-1.4845606126869728,-1.5992957433553787
175,14.641388888888889,-1.2563974543995884,-1.7163978134496172,-1.1294419312848247,-0.8971782717057304,-1.0478041608496418,14.641666666666666,-1.4817235732984504,-1.3986547584787647,-1.2352880203237897,-1.1021016902686682,14.641666666666666,-1.4450322218549196,-1.4939071493980591,-1.4161880678830054,-1.4280002878387932,-1.544133083623365
176,14.72472222222222,-1.2103844339804395,-1.6800454302792214,-1.0853475715094492,-0.8491141657997097,-1.00646881103619,14.725,-1.4331574553607287,-1.340896401715197,-1.1943987721902989,-1.060116501458026,14.725,-1.4071042270708547,-1.424056564150566,-1.3593642079995627,-1.3580859971429606,-1.480568179210679
177,14.808055555555557,-1.1677825969984226,-1.6498097146511657,-1.0408582826900736,-0.7979100396854963,-0.9571578589207572,14.808333333333334,-1.385263148218859,-1.282408466073906,-1.149977145563514,-1.01517727259512,14.808333333333334,-1.3690145776791058,-1.359043392712518,-1.3072547011982314,-1.288019669193067,-1.4158026829357586
178,14.894166666666663,-1.1249922724839676,-1.619490208142094,-0.9995743725316066,-0.7459665281354874,-0.9186714174494616,14.891666666666666,-1.3384405047991934,-1.22859074575373,-1.102422965719807,-0.9672826257093464,14.891666666666666,-1.3189647968766425,-1.2922690292625436,-1.2434606967397437,-1.2178032264882794,-1.3490382432612542
179,14.9775,-1.0818137895652686,-1.591286453906774,-0.9570961487819624,-0.6954842642303269,-0.8744096001233108,14.977777777777778,-1.2858893794486936,-1.1758430366416208,-1.0513360593009105,-0.926631186839616,14.975277777777777,-1.2799564035836015,-1.2163348640328835,-1.1881833395743744,-1.142838585433339,-1.2894765042940306
180,15.060833333333331,-1.0436474774682856,-1.5587979966780934,-0.9118239192320692,-0.6426638793589079,-0.8329725209982044,15.06111111111111,-1.245409627934926,-1.1223651363126446,-1.0021162543139153,-0.8814215860343544,15.06111111111111,-1.235390912443291,-1.1454422833093991,-1.1322237703419398,-1.073127656338562,-1.227119105785164
181,15.144166666666663,-1.0060936655167418,-1.520424382767061,-0.8757579917158607,-0.5931060032183726,-0.794560294684933,15.144444444444444,-1.1912011074460656,-1.07315684402998,-0.9553633801312768,-0.843052457351503,15.144444444444444,-1.1828698338221877,-1.0795926694315667,-1.0733831253717967,-1.0036723434198382,-1.1607676831299438
182,15.2275,-0.9629526831321276,-1.489165160062808,-0.8174986741102821,-0.5508112638141118,-0.747573036349178,15.227777777777778,-1.145063676590894,-1.018817960744922,-0.9006772674908096,-0.7997224388585196,15.227777777777778,-1.1343946738099375,-1.016187400792477,-1.0096625366828464,-0.9362745447986338,-1.0920238673678746
183,15.310833333333331,-0.9142248598336964,-1.4518198780325866,-0.7756462743352868,-0.5027802874597647,-0.6954108617115119,15.31111111111111,-1.0883971953987983,-0.9649482890968764,-0.8464577484956901,-0.7516301726323761,15.31111111111111,-1.081166934219358,-0.9528278518388398,-0.9560631319835304,-0.86933615250199,-1.03208928518267
184,15.394166666666663,-0.8687105252384688,-1.41758808772177,-0.7344011003538389,-0.4552136987772187,-0.6516738870473986,15.394444444444444,-1.0312015253197755,-0.9033476334133652,-0.7957046566144559,-0.7057743047595622,15.394444444444444,-1.0383881125864345,-0.8847153930709801,-0.8927860346718318,-0.7952590524625218,-0.9629655589022612
185,15.4775,-0.8162100090612288,-1.384869341753853,-0.6911634601719093,-0.40531212069661,-0.5919622291871925,15.477777777777778,-0.9670765292244276,-0.849015799710023,-0.7424178266810053,-0.6551534853360803,15.477777777777778,-0.983659702170321,-0.8228513910428401,-0.8406323638352767,-0.7182451245184187,-0.8972543064987885
186,15.560833333333331,-0.7701236411145258,-1.365463194330451,-0.6515336618384804,-0.3640761744563239,-0.5470760055161392,15.56111111111111,-0.9122220714039648,-0.7915525956905984,-0.6865970948945976,-0.60456636846745,15.56111111111111,-0.9285831919533422,-0.7592372083619775,-0.7804032342509315,-0.6456962424134467,-0.8333571415886072
187,15.644166666666663,-0.7254517513086742,-1.3329692012313012,-0.6039120134455429,-0.3175064796029929,-0.5024153339743762,15.644444444444444,-0.8542380175702043,-0.7369578307469553,-0.627842298819853,-0.5514116122687055,15.644444444444444,-0.8737600666409928,-0.6868742036895681,-0.714099756385405,-0.565614273796944,-0.7692756734322849
188,15.730277777777776,-0.6797946696517547,-1.3045869198142634,-0.5586988231280985,-0.2710036539915004,-0.4589803330569313,15.727777777777778,-0.7979242348555697,-0.6862313159590693,-0.5835532773867537,-0.5122878788643974,15.727777777777778,-0.8281918066619351,-0.6113637317404012,-0.6529230363948482,-0.4914010802238254,-0.6976115069346032
189,15.813611111111111,-0.6353527262496104,-1.2731159090153177,-0.5066943990641544,-0.2121683137849763,-0.4123711218137245,15.813888888888888,-0.7394805918130923,-0.6315728640950314,-0.5305298708906427,-0.4559938343885918,15.811388888888889,-0.7836798881680033,-0.5523071432828848,-0.5958741761249535,-0.4144585171545804,-0.6369662426445554
190,15.896944444444443,-0.5867262513058514,-1.2453557293485653,-0.4548990494747316,-0.1616010734548005,-0.3685878198495654,15.897222222222222,-0.6879069584164095,-0.5737822896110467,-0.4727719209922223,-0.4099281489848696,15.897222222222222,-0.7276257830341994,-0.4783057851390437,-0.5357542731109548,-0.3373884339552721,-0.5633414767553491
191,15.980277777777776,-0.5319155751218532,-1.2159059429062296,-0.4095130826238577,-0.1111025457806008,-0.3234305473241547,15.980555555555554,-0.6326032060597667,-0.5282594086514317,-0.4150792707175587,-0.3662894968063276,15.980555555555554,-0.6748309588586954,-0.3999610001845169,-0.4665644205776287,-0.2661926738975397,-0.4935388011044029
192,16.06361111111111,-0.4813210280967538,-1.1889661133586549,-0.3653368068185709,-0.0628733418502529,-0.2734994249520863,16.06388888888889,-0.5621692075580169,-0.4684040390486197,-0.3622517644580777,-0.3170765560155772,16.06388888888889,-0.6256968789628325,-0.3268741273485616,-0.4009057074392937,-0.1940730741585968,-0.4161598031733509
193,16.146944444444443,-0.4341429407274599,-1.162135805954306,-0.3245705304089163,-0.0101140710598824,-0.226594574002843,16.147222222222222,-0.4988048371466196,-0.409816000323157,-0.306489247970566,-0.2760880087847463,16.147222222222222,-0.5824250023911218,-0.2572465016140514,-0.3387792182998082,-0.1230314658212312,-0.3458060660880387
194,16.230277777777776,-0.3853816436086398,-1.1266145875197702,-0.274614561787951,0.0381746588861377,-0.1849161163007985,16.230555555555554,-0.4391099704816404,-0.3566951136837022,-0.2521915683771724,-0.2245225412954793,16.230555555555554,-0.5362167839112435,-0.1862794540174748,-0.285986033452575,-0.0580696738738059,-0.2740791686185242
195,16.31361111111111,-0.3358374674327288,-1.0884020264597565,-0.2246692093917407,0.0907922419751852,-0.1314641742252197,16.31388888888889,-0.3768844846397529,-0.3032412020270297,-0.1979585741654055,-0.1791788437389332,16.31388888888889,-0.4754736740140486,-0.1145743116489389,-0.2181272288805364,0.0126104827897411,-0.2077806851790803
196,16.396944444444443,-0.2901107429899272,-1.0548976927570943,-0.1739347816993595,0.1339380738863885,-0.0898388707102631,16.397222222222222,-0.315528258118238,-0.2484540899380269,-0.136790115188135,-0.1340556103157835,16.397222222222222,-0.4279971189135551,-0.0431323976521652,-0.1594038762561778,0.0894071913698969,-0.1391121858281907
197,16.480277777777776,-0.2422018011681987,-1.030701157972735,-0.1302115872328924,0.1798115519906294,-0.047840329244976,16.480555555555554,-0.2642411708349833,-0.1819336036896956,-0.0862860426635925,-0.0931515392362198,16.480555555555554,-0.3793885605469528,0.0244449687755068,-0.095017042941527,0.1631186451615742,-0.0728752362685544
198,16.566388888888888,-0.2029109729532743,-1.004411995245751,-0.0786999345574325,0.2350120753505395,-0.0028686738732985,16.563888888888886,-0.2056231041284835,-0.1192795712431504,-0.0354462091753706,-0.0428653327199473,16.563888888888886,-0.3326494365745991,0.0961564723831228,-0.032967791988152,0.2347430435541111,-0.0052713978470815
199,16.64972222222222,-0.1528385894286483,-0.9722297792933354,-0.0292001322810828,0.283139044720502,0.0548759708059399,16.65,-0.146473940757841,-0.0552918222476213,0.0205295313275759,-0.0017956969961861,16.6475,-0.2513811803800228,0.1614008018661097,0.0305428178628359,0.3050785920312718,0.0604977724451036
200,16.733055555555556,-0.1073849817755805,-0.9491540864108045,0.0180875109450456,0.3329918625466521,0.1061934796390185,16.733333333333334,-0.086593564902764,0.0056298119595484,0.0846413235309343,0.0494586576963276,16.733333333333334,-0.1855852210699207,0.2197766498662802,0.0915137321807851,0.3815235021712437,0.1356307219726652
201,16.816388888888888,-0.0583504812730964,-0.9219844944715948,0.0661626864268307,0.3733699329668749,0.1508837269173248,16.816666666666666,-0.0231818621635686,0.069085498352903,0.1424893107550283,0.0930990171093414,16.816666666666666,-0.1186629834741596,0.2902827129718296,0.1497439008455008,0.4632759916466399,0.1987259024560528
202,16.89972222222222,-0.010735419297986,-0.8941205829272639,0.1144250854271424,0.4220726618108099,0.1971465863773554,16.9,0.0357612804388209,0.1340754022188716,0.2068736349548211,0.1415266629850881,16.9,-0.0522158881457771,0.3561176917173365,0.2098322780472479,0.5313342842244994,0.2645817699715029
203,16.983055555555556,0.0342598726751956,-0.862361932807491,0.1606743991658398,0.4748994565998449,0.2467819312007166,16.983333333333334,0.1012359744628766,0.1975996871557694,0.2687944367199147,0.189942873056286,16.983333333333334,0.0105546486390217,0.4178802905837634,0.2661778222867476,0.6026966097662871,0.3253967849510409
204,17.066388888888888,0.0770350630741288,-0.831708126720077,0.2087103188197752,0.5270497265471211,0.2833896340141215,17.066666666666666,0.1630423300464595,0.2618585150737974,0.3292518552745505,0.2371489210461359,17.066666666666666,0.0762472148808622,0.4833692179984579,0.3081794963751811,0.6679612042278916,0.3901694121824782
205,17.14972222222222,0.1237898202287286,-0.8115587488509444,0.254732535522789,0.5719228825575302,0.3251695668893942,17.15,0.2257804559068252,0.329252046195044,0.3922460284776078,0.2837460766683241,17.15,0.1416604028571982,0.5467831863351488,0.367636267434187,0.7395263096596267,0.4582981208094121
206,17.233055555555556,0.1713238123711446,-0.7857133849641367,0.2917407403657138,0.6195183372277162,0.3697216013434659,17.233333333333334,0.284050459340623,0.387980439053483,0.4435770928226073,0.3207356056270211,17.233333333333334,0.2027928091223164,0.6097209119139488,0.4217471068958606,0.8147901742062335,0.5187813843312277
207,17.316388888888888,0.2138367076357619,-0.7615716224018179,0.3291346243963723,0.6636355048460731,0.4134456083383791,17.316666666666666,0.3460524462238938,0.4494438504949725,0.4984451834377048,0.3673187696168829,17.316666666666666,0.261243034507333,0.6763811150013553,0.4777109905027584,0.885151052106876,0.5864176806030973
208,17.4025,0.2513281740592001,-0.7377330500842743,0.3671138786195788,0.7094738013927477,0.4529414582812834,17.4,0.4023865210120722,0.50364243567726,0.5478504340856984,0.4138968263230483,17.4,0.3248096841201938,0.7425625198102492,0.5321268983078933,0.9520072036951446,0.652205491835981
209,17.485833333333332,0.2943978795803142,-0.7117972585099142,0.4036781939971361,0.7516326445396371,0.4926090210244386,17.48611111111111,0.4574527867399861,0.5643763480699775,0.5959929771640238,0.4502710294211421,17.48361111111111,0.3904913673456771,0.8084638544998942,0.5817938146747362,1.0197568953990537,0.7065433045966238
210,17.569166666666668,0.3410454920401932,-0.6849638397552662,0.4450272614478395,0.7967114536503905,0.5306481658652118,17.569444444444443,0.5084513450218556,0.6140457394546437,0.649672943704755,0.4930426285772735,17.569444444444443,0.4464866978453899,0.8722838511759379,0.6295107282772167,1.0843983997410451,0.7650296098075596
211,17.6525,0.385470679182163,-0.6648323874749804,0.4851607718474749,0.8299096497804086,0.5640587615460797,17.65277777777778,0.557382296051293,0.6672507599246629,0.704490463374606,0.5378128694480354,17.65277777777778,0.5037942935577713,0.928821245890412,0.671476632099723,1.1503299953379844,0.8252629027471083
212,17.735833333333332,0.4188731086517832,-0.6330024969018286,0.5256784160288188,0.8704266556768427,0.5934406762546284,17.73611111111111,0.6100457386013058,0.725591557885326,0.7552456644749284,0.584982993680505,17.73611111111111,0.5612127766980894,0.9892747786417304,0.7170905234371004,1.215949966901162,0.8798416830493783
213,17.819166666666668,0.457452447996848,-0.5940737648467042,0.5651798847816378,0.9142618957785962,0.6291937776235521,17.819444444444443,0.6682417700242919,0.7814682800538086,0.8081386739417147,0.6247542389122449,17.819444444444443,0.6201407737584437,1.0516431933746917,0.7651514038946541,1.2816566052362952,0.9409644547042624
214,17.9025,0.4970083646673877,-0.5696457896986203,0.6042648688526897,0.9488147962163244,0.660517932730655,17.90277777777778,0.7275704862520436,0.8424810714591748,0.8581696173455944,0.6585278387713029,17.90277777777778,0.6841769155077642,1.104925237980478,0.8114582793881455,1.339048207243524,0.9924297260574432
215,17.985833333333332,0.535740526015666,-0.5473181714247142,0.6483330589457235,0.9846847848124328,0.6906130080988502,17.98611111111111,0.7826319817957457,0.8940300754423735,0.9121386188918372,0.6973050228762084,17.98611111111111,0.73811983699181,1.1695196642966554,0.8594101601437958,1.3979230759174164,1.0440360098103878
216,18.069166666666664,0.5790485992961827,-0.5266905115702424,0.6817841457214782,1.0232712910810786,0.721878869696158,18.069444444444443,0.831226349745976,0.9485154336562388,0.9592458014203518,0.7360870168359783,18.069444444444443,0.7915681775331729,1.2196252281071716,0.8966060606982833,1.4564795203469627,1.0975818230203518
