,E007_Time[h],E007_6803_deltaKaiA3C3_rep1,E007_6803_deltaKaiA3C3_rep2,E007_6803_deltaKaiA3C3_rep3,E007_6803_deltaKaiA3C3_rep4,E007_6803_deltaKaiA3C3_rep5,E008_Time[h],E008_6803_deltaKaiA3C3_rep1,E008_6803_deltaKaiA3C3_rep2,E008_6803_deltaKaiA3C3_rep3,E008_6803_deltaKaiA3C3_rep4,E011_Time[h],E011_6803_deltaKaiA3C3_rep1,E011_6803_deltaKaiA3C3_rep2,E011_6803_deltaKaiA3C3_rep3,E011_6803_deltaKaiA3C3_rep4,E011_6803_deltaKaiA3C3_rep5
873,73.0025,0.6975891996110408,0.6022205897895012,0.593575357909333,0.5774740698533926,0.4993082020383363,73.00277777777778,0.3517236601703275,0.4156577013733946,0.397144220855873,0.0262703573543352,73.00277777777778,2.387395568195352,-0.0262483837320564,-0.0838826326144226,-0.0507492948568387,0.1650970261312005
874,73.08583333333333,0.6994355278942896,0.5963881972750924,0.6087956184291239,0.5783258755598424,0.5256638628557575,73.08611111111111,0.3480417153596268,0.4100153811859597,0.4000719133421657,0.0032584142278402,73.08611111111111,2.4581824322880625,-0.0371925108178015,-0.0864862931987454,-0.0627573639243503,0.13883059145804
875,73.16916666666667,0.6928120989218723,0.5965170401375074,0.5875462886032449,0.5823206454150593,0.4775930389059808,73.16944444444444,0.3457948700070512,0.3973783191353645,0.4031848200667806,0.0065378840503568,73.16944444444444,2.517738521029006,-0.0351919398591757,-0.094527590164306,-0.0678096453882091,0.1300992126853049
876,73.2525,0.6891183136186079,0.5866067128229461,0.5870261696764691,0.5812578146793272,0.4384947196743158,73.25277777777778,0.340583323503824,0.3909465366187753,0.3952827533278135,0.00710878247178,73.25277777777778,2.5348671140477355,-0.0318454689537542,-0.1070050423633881,-0.0743047320741363,0.1331042078581191
877,73.33583333333333,0.6803535721054539,0.5834568095171287,0.5814340599187131,0.5763368178055613,0.4203678921891006,73.33611111111111,0.3342072764736685,0.383120055827383,0.3891655256559326,-0.0124288749813093,73.33611111111111,2.5673714989238414,-0.0337518928885935,-0.1061171645481408,-0.075241212869509,0.1308468988606665
878,73.42194444444443,0.6801172736994977,0.5818669241452981,0.5721687546250291,0.5709570884393101,0.4340115410217075,73.41944444444444,0.3354669307728097,0.3754988997463981,0.3902329498143816,-0.0214750729056414,73.41944444444444,2.605854971186954,-0.042910003140231,-0.1158624673705765,-0.0844176727233634,0.1225286114161889
879,73.50527777777778,0.6788088169139701,0.5794366503722186,0.5818290461156108,0.5803180594187577,0.4484246482865368,73.50555555555555,0.33496248948997,0.3692830921550539,0.3878848387989782,-0.0258297960212531,73.50305555555555,2.6387208343167394,-0.0457185878746838,-0.1224394573825725,-0.0856326926463914,0.1163506750869891
880,73.5886111111111,0.670027599458233,0.5781655816021802,0.6010137237357902,0.5850191627747168,0.4208061936410198,73.58888888888889,0.323094156946375,0.3690726576266062,0.399521005838113,-0.0700930291714952,73.58888888888889,2.690372399742901,-0.0479764319474463,-0.1270466370358622,-0.0922848497109425,0.1053144232744256
881,73.67194444444443,0.6683730182377872,0.5798533109789933,0.6099215738560361,0.5838598297306375,0.4409551542856232,73.67222222222222,0.3284621386957481,0.3602676215283308,0.4013412643927492,-0.0824647573230311,73.67222222222222,2.757212986845184,-0.051082316903496,-0.1418825046820506,-0.0971727170510241,0.0900211932189171
882,73.75527777777778,0.6640444693542691,0.5840994313859924,0.6421513798719605,0.5822394907026025,0.4388705049638443,73.75555555555555,0.3276666415243148,0.3644680100215264,0.4013454281564278,-0.075944965565833,73.75555555555555,2.780245922953363,-0.0558350209772936,-0.1409455545726041,-0.0980948638622971,0.0778723259999407
883,73.8386111111111,0.6588413481054511,0.5795035354460296,0.6601019222043113,0.5835575752993261,0.4289512179622059,73.83888888888889,0.3239078734507991,0.3682738500615111,0.4011333110552593,-0.0761336391131863,73.83888888888889,2.807474543347259,-0.069233319092774,-0.1498342768588474,-0.1040498554020832,0.0584691665360281
884,73.92194444444443,0.6581630489852432,0.5772652155214881,0.655971978298976,0.5816135123221571,0.4059962631102647,73.92222222222222,0.3207860437264259,0.3604851693976302,0.4041047272479338,-0.0832307633016854,73.92222222222222,2.8375021912567227,-0.0730759828633551,-0.1653471575919718,-0.1114362529893612,0.0510130635847753
885,74.00527777777778,0.6454089656836902,0.5681840637142658,0.6701603226269811,0.5734067297650758,0.3904046077806108,74.00555555555555,0.3231013628349201,0.357901996573244,0.4018594911257102,-0.0946363235912373,74.00555555555555,2.6313322178616474,-0.0821617805919379,-0.1746826787230338,-0.113652614004763,0.0495053697428289
886,74.0886111111111,0.6457784910869714,0.5630596718657863,0.6952657266844915,0.5683366548146958,0.3885752168888657,74.08888888888889,0.3168540424925067,0.3555243609257381,0.4057974173124236,-0.0901503055650597,74.08888888888889,2.5021679822919607,-0.0862894772708954,-0.1848393181029519,-0.1258974918905819,0.0423474414459013
887,74.17194444444443,0.642671017277405,0.5618916315569991,0.7052869589928128,0.5522027138502655,0.4029070528936782,74.17222222222222,0.310244295647911,0.3545522925865206,0.3999183206644838,-0.089372694929682,74.17222222222222,2.336412851627632,-0.1030578345820912,-0.1960155494825062,-0.126769436150766,0.0219406389687611
888,74.25805555555556,0.6364859355334431,0.5628795341083683,0.6904227850983876,0.5454043324436636,0.4085990757967309,74.25555555555555,0.308272336482358,0.3621858224810186,0.4000220162708691,-0.1011034775149438,74.25555555555555,2.228270200898661,-0.107665610896862,-0.2124098425123418,-0.1310669923509199,0.010486326425235
889,74.34138888888889,0.631422636329678,0.5492229705798864,0.6994719675727982,0.5421409353594051,0.4198502431427383,74.34166666666667,0.3049383804095721,0.3628249823286823,0.3997083194531406,-0.1169426392739979,74.33916666666666,2.065943413085094,-0.1115115612760279,-0.2120206627429683,-0.1373887021183072,-0.0026141282317968
890,74.42472222222221,0.6194805093368336,0.545121531771068,0.689433266012768,0.5326119465546368,0.4182595100194433,74.425,0.3068426440757793,0.356869804642984,0.3975770457654263,-0.1148901662833055,74.425,1.936235879117009,-0.1139944374698881,-0.216446471624755,-0.142733103141847,-0.0093593532103869
891,74.50805555555556,0.6122589434217741,0.5329748082209503,0.6731054370401546,0.5240167891791385,0.4314258290576211,74.50833333333333,0.3037853453597069,0.3575203227314163,0.4010280109944332,-0.1371460447426398,74.50833333333333,1.8199509978745196,-0.1119129879182218,-0.2298857265079357,-0.1492987291721142,-0.034147972879536
892,74.59138888888889,0.6109573266474979,0.5223823902080902,0.6846872343019618,0.5197548855753248,0.4425481504310804,74.59166666666667,0.3031667033725802,0.3535765706954968,0.396861031159436,-0.1415102609750898,74.59166666666667,1.6710921761877815,-0.1184659577502884,-0.2415368806426102,-0.1604841100213441,-0.0389786077691854
893,74.67472222222221,0.6091750462731376,0.5033438677505693,0.6801774084703254,0.506825657278239,0.4406254218566587,74.675,0.306386938458125,0.3514385834307613,0.405475922512289,-0.1585828014270465,74.675,1.5260628288369853,-0.1330520887848285,-0.2441983831787376,-0.1704877715634263,-0.0432498745702167
894,74.75805555555556,0.5975114887539643,0.5066588306059929,0.6603747072425233,0.497228525015561,0.4440565885942228,74.75833333333333,0.2926462721925686,0.3521063966267677,0.4054725015374193,-0.1241636526682192,74.75833333333333,1.3622663785523623,-0.1412701195300644,-0.2566686791661448,-0.1777082357339094,-0.0441603861344543
895,74.84138888888889,0.5907660397413861,0.4995268682714867,0.6420778753409695,0.4859629087076055,0.4374405934466736,74.84166666666667,0.2927449273846362,0.3449800467670972,0.406650584951827,-0.1128528013916276,74.84166666666667,1.1841062560141753,-0.1449187851836961,-0.2659462095545188,-0.1859440205299979,-0.0467087514746634
896,74.92472222222221,0.5711380840829463,0.4991475699837006,0.6168856545132235,0.4694282274673153,0.4393763767599447,74.925,0.2826831280755545,0.3420595711293542,0.4018099897050827,-0.1074502344136,74.925,1.0331858998527306,-0.1477968176329022,-0.2766294111934087,-0.1969936400105525,-0.0584935757645513
897,75.00805555555556,0.5592270058223243,0.4907205247188049,0.5919967835319767,0.4518238996002721,0.4392628764229951,75.00833333333333,0.2624610995390476,0.3333450077851584,0.3945505329793385,-0.1691559386737766,75.00833333333333,0.9029087566483722,-0.1471029454543463,-0.2883167168322291,-0.2006556042960921,-0.0733134603387651
898,75.09416666666667,0.5484321881993355,0.4764453211924931,0.5822099981950635,0.437949342604684,0.4364990278678218,75.09166666666667,0.2556790682813455,0.3248363956001575,0.3910720321893162,-0.1549699012351096,75.09166666666667,0.8258782809314729,-0.152035893914168,-0.2970065551202572,-0.2087284195687932,-0.0847670026928955
899,75.1775,0.535353013649933,0.4669215478599833,0.5669240313254557,0.4284039731713996,0.4446837640694472,75.17777777777778,0.2553372620411751,0.3245337742340182,0.3911743049823084,-0.1612921092838611,75.17527777777778,0.6934979351824537,-0.1651943849679912,-0.2938973506066361,-0.2246105880724867,-0.0870527964834781
900,75.26083333333332,0.5223888638062044,0.4615487929160142,0.5761376127712652,0.4251872071838956,0.439816015545928,75.2611111111111,0.2492359097897629,0.3230371841404296,0.3828571692381896,-0.1465225501296061,75.2611111111111,0.6117711898317688,-0.1643771372609159,-0.291587523740369,-0.2275006081126623,-0.0869694315279849
901,75.34416666666667,0.5151391194963743,0.4513266442948484,0.5674494694057433,0.4258984597182816,0.4362947103583511,75.34444444444443,0.2411752417308362,0.3211466665671029,0.3861204430693996,-0.097461211205233,75.34444444444443,0.490901523259906,-0.1721828661275253,-0.3116754908703205,-0.2289969740564681,-0.0961154938048304
902,75.4275,0.503003160744803,0.4496546896702691,0.5542583251272766,0.4209371450433038,0.4423187741108362,75.42777777777778,0.2431554893006223,0.3168622635557714,0.3871639448209574,-0.1423080800669345,75.42777777777778,0.3470924217973968,-0.1788102835918822,-0.3201596642452239,-0.2454981763327073,-0.1152895654533728
903,75.51083333333332,0.5015803667719865,0.4393325164555833,0.5309629008593948,0.4119026766203366,0.4446871299505292,75.5111111111111,0.2343768851678494,0.317984017942188,0.3823874930704581,-0.1514631443942188,75.5111111111111,0.1989473797248044,-0.1836580983675298,-0.3256384520136737,-0.2450027014318397,-0.1180902247739123
904,75.59416666666667,0.4914701159945593,0.4301597118036202,0.5161619145507643,0.4065944671033948,0.4485986985676132,75.59444444444443,0.2238396632337441,0.316711973356128,0.3821909066280656,-0.1729263919899063,75.59444444444443,0.0826698992727367,-0.1865250158574894,-0.327910258224125,-0.2483090319059847,-0.1287160462276875
905,75.6775,0.4848717860252907,0.4199358626067337,0.5210540811751947,0.4018119283391209,0.4478523981952983,75.67777777777778,0.2263440586320355,0.3070461742213892,0.3801740045365189,-0.1990978107801277,75.67777777777778,-0.0385365093781663,-0.183609738154264,-0.3227734828249015,-0.2480156463689156,-0.136565600436881
906,75.76083333333332,0.4783847536730843,0.4156605554967971,0.5160381127316271,0.388954471366791,0.4568471446098274,75.7611111111111,0.2190903077289506,0.2995866657557898,0.3773366060711313,-0.198577388814324,75.7611111111111,-0.1044683280972256,-0.1915109640398372,-0.3326265216641832,-0.2577210194960634,-0.1536374541846186
907,75.84416666666667,0.4654083949429821,0.4099333768452059,0.5119127182441492,0.3750215064183159,0.439181851130476,75.84444444444443,0.2206786481232172,0.2935334939711735,0.3808785307397905,-0.231965114265247,75.84444444444443,-0.199122030803725,-0.180827388985674,-0.3424677664900196,-0.2690236220245169,-0.164130170414964
908,75.93027777777777,0.4519420850361633,0.4023539127628815,0.5138766037619803,0.3700124429182371,0.4322554286195477,75.92777777777778,0.2211093186460648,0.2962867056734016,0.3905995982829571,-0.2632609754289593,75.92777777777778,-0.3210940834669114,-0.181557705152719,-0.34409560495032,-0.2733219207530232,-0.1754423082329236
909,76.0136111111111,0.4411851983499435,0.401321749100267,0.479928472359486,0.3623266894837322,0.4158667854823798,76.01388888888889,0.2093825593612218,0.2966463484623595,0.3816996286736693,-0.2558649607248379,76.01138888888889,-0.4653809441059948,-0.1809006013913949,-0.3505084205928575,-0.2766143785419838,-0.1829724229044478
910,76.09694444444445,0.433937108477769,0.3870364714473269,0.4702670241361648,0.3481636539246098,0.4158148276673378,76.09722222222221,0.2008986115649152,0.3028124707319516,0.3829784421175347,-0.2587770586955674,76.09722222222221,-0.6061790627901453,-0.1836547632416056,-0.3617045928652692,-0.2784994543134605,-0.1837190658564253
911,76.18027777777777,0.4291971882092287,0.3778976651335481,0.464690956216657,0.3365227432433132,0.4052984586658217,76.18055555555556,0.2076577177858764,0.2953851216701052,0.3774358590527376,-0.2299972580071461,76.18055555555556,-0.7368848816384936,-0.1850188729327373,-0.3682824971150569,-0.2731756030511685,-0.1796807846766904
912,76.2636111111111,0.4189648095300447,0.3629049152279388,0.4423989627507433,0.3130033636349187,0.4039165795122622,76.26388888888889,0.2044601217853319,0.28836435125877,0.3696717001500346,-0.201725547448881,76.26388888888889,-0.8974948348201397,-0.1945916093836558,-0.3710405045895811,-0.2758412758004813,-0.1770561231140169
913,76.34694444444445,0.4108393436220774,0.3512578065390321,0.4247897349133416,0.3040049204871333,0.415068088784117,76.34722222222221,0.1977060685570138,0.2791502102739199,0.3664857863127573,-0.2181619159333923,76.34722222222221,-1.057005348554143,-0.1989716482027051,-0.3825769824360691,-0.2762949196684299,-0.1918436210781197
914,76.43027777777777,0.4014201608633198,0.3357559236148834,0.4320619609045082,0.2921268183803013,0.4045518826018807,76.43055555555556,0.207595804327147,0.2625427502855454,0.3602779386768108,-0.20450635249661,76.43055555555556,-1.1802128411095227,-0.2041576616877091,-0.3810902937016135,-0.2767349778237026,-0.2022418146396563
915,76.5136111111111,0.3825066308279053,0.3285988507430702,0.4086143259494396,0.2879684610873962,0.4347668546290745,76.51388888888889,0.204329576554464,0.2613420236576614,0.3668479786106748,-0.1813588462977748,76.51388888888889,-1.3079137228052642,-0.2063483188259771,-0.380378797333168,-0.275359889496644,-0.2046492360302255
916,76.59694444444445,0.374298122286101,0.3233861719506931,0.4064455122984703,0.2817292515740248,0.4181118960722532,76.59722222222221,0.1995076339301926,0.2615480835483053,0.3553957277154014,-0.1699193866194435,76.59722222222221,-1.3983043960103114,-0.2115422852942912,-0.3862408481775458,-0.2719680899792553,-0.1936644136423712
917,76.68027777777777,0.3627940032043102,0.3081174710043727,0.4231541992270741,0.2630085919984301,0.4267858956810041,76.68055555555556,0.2017302263780636,0.2629609839095341,0.3431210078246189,-0.1727879628674771,76.68055555555556,-1.5021812551435725,-0.2249382234589199,-0.3970747969814283,-0.2655580106251973,-0.1894858720295695
918,76.76638888888888,0.3509936407450732,0.2905923314102572,0.4187390630358641,0.259405883711486,0.4253877397479416,76.76388888888889,0.2049976050543064,0.2575807794874281,0.3428236410045278,-0.1733645645710511,76.76388888888889,-1.6731406866739214,-0.22753479237561,-0.396678990391357,-0.2731280788497833,-0.1875121319062481
919,76.84972222222221,0.3386964012670671,0.2770103364140116,0.4095987770505929,0.2433205272567012,0.4173163121087125,76.85,0.2157100223476511,0.2524075258220868,0.345103449553903,-0.2050491813826535,76.8475,-1.8239790691201927,-0.2289306477895876,-0.3992517709537423,-0.2696767181299885,-0.1861417101477724
920,76.93305555555555,0.3281016503251032,0.2687710690008268,0.396332011622153,0.2323519223702136,0.4199704941419977,76.93333333333334,0.22006773187933,0.2486412792476361,0.3455602560040935,-0.2142418030780801,76.93333333333334,-1.9004927730511816,-0.2319244421355608,-0.3989914771148517,-0.2708023480044409,-0.19657311979045
921,77.01638888888888,0.3136087526701316,0.2604741118954176,0.3643374341265712,0.2114994679807991,0.4503491647695071,77.01666666666667,0.2170709885030687,0.2468820968922197,0.3323938831190204,-0.1587424195564427,77.01666666666667,-1.9900781610856475,-0.2253148245377144,-0.4052964432208171,-0.2669033840734307,-0.205404870031528
922,77.09972222222221,0.2972170722492364,0.252319047562016,0.3630137089650146,0.2131625622098649,0.4332512004559808,77.1,0.2121200483050991,0.2515300366780051,0.3316041538951819,-0.1257510208401585,77.1,-2.12973158789231,-0.2229004408097182,-0.3985649995176379,-0.2673782379988967,-0.2142354662291978
