,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
208,17.4,-2.6455718764517178,-0.346349080171814,0.1773867911965008,-0.4355264877976538,0.40238652101207223,0.0010399101007133532,-2.5243305107812097,-0.24462420039764204,0.21806098804548352,-0.32647864543477745,0.50364243567726,0.08030229787328286,-2.4877825637796436,-0.652323785546543,0.5367483370354376,0.34950522089734315,0.5478504340856984,-0.5144654568437215,-2.543328120103424,0.3793490369549861,0.3217227171878123,0.2634962716738941,0.41389682632304836,-0.09796899002454051,-0.1900497709504934,-0.29742421907870575,-0.28661027754164103,0.290289500748212,-0.11823584011566818,-0.608474199318192,-34.99756027040222,-0.12014773941926592,-0.474273036782025,-0.22469615652650365,0.7333501528801007,0.2011755583807449,-0.6633171825309518,235.11069188203265
209,17.48611111111111,-2.631739111335933,-0.31100498432943907,0.23664465237724056,-0.3955623609707447,0.45745278673998613,0.05490387592502411,-2.5213830127292685,-0.21360191834803977,0.2755785935732211,-0.2799194927515106,0.5643763480699775,0.1332611058969811,-2.479575064292394,-0.6349333186700443,0.5852723413169542,0.40515466791542853,0.5959929771640238,-0.5042273458250054,-2.52395543557399,0.35811963822633897,0.37390682514067675,0.32580224116059053,0.45027102942114217,-0.09191742347357729,-0.1558303985925032,-0.2886261313662058,-0.24460239583369936,0.3448333899893796,-0.07286743129128179,-0.6029928271975642,-34.61819146705861,-0.07756727610209227,-0.463449178117339,-0.17837847131096002,0.796485366262521,0.2528674638679227,-0.6561676214213015,233.08238511527867
210,17.569444444444443,-2.6170546122805973,-0.27011069292965967,0.2866398089637481,-0.34921651967484757,0.5084513450218556,0.1153287055742491,-2.50578697962513,-0.17103667569735542,0.33144045301013303,-0.24398144975783798,0.6140457394546437,0.1933846302958002,-2.454311366863062,-0.6202303292181136,0.6369228742960559,0.4643795502235515,0.649672943704755,-0.50516707265599,-2.5087432225249753,0.34309543444652413,0.4326285420802689,0.38627507180471166,0.49304262857727355,-0.08951725571452654,-0.12369950691754622,-0.27741590554108286,-0.20200214744802703,0.4005388175734313,-0.032048254075126535,-0.5960573388431036,-34.518484817585474,-0.046716228474017504,-0.4607665380058919,-0.1351066511351633,0.8550742787720076,0.3088794115107553,-0.6463275891476946,230.63816159989517
211,17.65277777777778,-2.603915992895573,-0.23386617610578836,0.34137223031713787,-0.30708951712991334,0.557382296051293,0.1709138715138543,-2.4895399632922874,-0.13152822649838478,0.38784673486895194,-0.1960648757351396,0.6672507599246629,0.24167247131297606,-2.4403890786945706,-0.6110147216555759,0.6887005207257625,0.5101792476003363,0.704490463374606,-0.4926844692937317,-2.501488882720596,0.3302767852589288,0.4878880029349203,0.443714256978988,0.5378128694480354,-0.07816813076975235,-0.0840566295784559,-0.2681928668411197,-0.1548098738912082,0.4586054411367874,0.016622239173515296,-0.5866677186894065,-34.02506302642063,-0.014593703182292759,-0.4476243172926136,-0.0950805810272107,0.9263169880603839,0.3558115340831589,-0.6407972086502247,229.0974477236422
212,17.73611111111111,-2.588720875119022,-0.19867140524699634,0.3910418847991046,-0.26738190586227345,0.6100457386013058,0.23545884692840313,-2.4734395239893376,-0.09187632666581927,0.4465976061197421,-0.15317012988421314,0.725591557885326,0.30352422955214153,-2.418005815382867,-0.5924864016086899,0.7372058619931017,0.5721531410569076,0.7552456644749284,-0.4919793675708104,-2.489589826878332,0.3036640489797302,0.5408853412362905,0.5021192908501733,0.584982993680505,-0.07086969218952857,-0.04530130268082231,-0.25875634266421027,-0.10702591671284689,0.5196329185484413,0.06334459412344817,-0.5770239508019674,-34.078948711956805,0.02220118967181975,-0.4374217200247481,-0.046500147497117776,0.9762135916561623,0.4166639630551422,-0.6389766023301127,227.54106876743697
213,17.819444444444443,-2.5666668892174065,-0.1567263529983111,0.4440487397719225,-0.22069423770464136,0.6682417700242919,0.2929631057215588,-2.457683230409975,-0.04908073397624385,0.49369323218990185,-0.10989757132527361,0.7814682800538086,0.3599395059773277,-2.3955592009169226,-0.5758452758651469,0.7874394761191121,0.6295006128368903,0.8081386739417147,-0.4832515991953261,-2.4660434746689317,0.2808575825978975,0.5946206891193644,0.5650896683790425,0.6247542389122449,-0.06242158305204283,-0.008833064782995018,-0.2433056625683602,-0.06585061750556544,0.5728209079099608,0.10371935447156264,-0.570926018877182,-34.04996440654162,0.07606933653304906,-0.4207579534518576,-0.0047652385368184575,1.0367641869645428,0.4658368285928092,-0.6302658920497072,226.30984890535407
214,17.90277777777778,-2.5511516737854896,-0.11683099326061863,0.49439276159844814,-0.17402706379611171,0.7275704862520436,0.3466261225160836,-2.4416686596829944,-0.012541208068140089,0.5533337769641622,-0.06144755909795381,0.8424810714591748,0.4111179019129636,-2.35404686767873,-0.5588912523740708,0.8356019377588416,0.6860210464164085,0.8581696173455944,-0.4737009957508991,-2.4438472547164087,0.2580577417751895,0.6464941773224557,0.6166248853203921,0.6585278387713029,-0.05562344596339029,0.0249485431039166,-0.2324401582716868,-0.02468431790500713,0.6323690675554886,0.14534706194283392,-0.5495739062423466,-33.733332556477635,0.12121162039211184,-0.41483222802582115,0.03832425637983698,1.0915688712674159,0.518130259558353,-0.6278651991324813,224.49721120462536
215,17.98611111111111,-2.5337728757463367,-0.0829853011906627,0.5444739156421166,-0.13018093458216123,0.7826319817957457,0.40644737265383846,-2.420793397372293,0.02314248955811698,0.6115194027845865,-0.02442045216130455,0.8940300754423735,0.4652590190438749,-2.3378664564433045,-0.5438242402460178,0.8900938182013488,0.7431138265040875,0.9121386188918372,-0.4717273886966723,-2.4227986045980403,0.2422648808461546,0.6969059351872043,0.6711244382230408,0.6973050228762084,-0.05747492305758113,0.05544397751604564,-0.2259591636524189,0.02327264041016608,0.68807705605174,0.1938282562903232,-0.5335675958556572,-33.36267552202231,0.133828920785715,-0.3988437574008314,0.07956844629708082,1.1466277417233601,0.571344383510062,-0.6151746443630361,222.70077762564
216,18.069444444444443,-2.506528150351314,-0.046389253201046185,0.5976921662669432,-0.0833563998146479,0.831226349745976,0.463226332195782,-2.399455037476868,0.06557059554025776,0.6688502704505719,0.018383390606206234,0.9485154336562389,0.5163624594152875,-2.3116156163786856,-0.5330441497529762,0.9381156853697019,0.7967783390410518,0.9592458014203518,-0.45733060936730907,-2.3986949708443728,0.22147935281813408,0.746056090658577,0.7273878244298286,0.7360870168359783,-0.04857565599653424,0.09805369253676546,-0.21346201474889623,0.0640199157182727,0.7419445321980035,0.23936347529517782,-0.51510707030621,-33.17161557738801,0.16472211379655446,-0.3833917584333998,0.1213674387772283,1.181940895367643,0.6238793267023184,-0.6081943479871013,221.23176902194444
217,18.15277777777778,-2.483015161180086,-0.004242826960228563,0.6456474768375231,-0.03755400855181161,0.8887536817727052,0.5157624779219723,-2.3802511824308152,0.09754334465411879,0.7219265392188474,0.053363610406692574,0.9961372860654927,0.5624278254328239,-2.2970920050459362,-0.5191508923283692,0.98226810382098,0.8536139712009272,1.0036912864056844,-0.45231048897299503,-2.377133808939216,0.19630150937125884,0.7963447702848673,0.7806145420776179,0.7786750422501123,-0.05252528597008063,0.1347781397966925,-0.2009480497595703,0.10835716625461234,0.7969711550261436,0.2817532547666315,-0.5109923118139998,-33.10477491074204,0.20469207205331655,-0.375475451182355,0.1653213399006773,1.201708429112221,0.677935214085595,-0.6075244297115314,219.8070051402425
218,18.23611111111111,-2.4534315801406215,0.03865399860747147,0.700939809719034,0.009425690841726505,0.9460140681252973,0.5726552873315665,-2.351179443103333,0.13066096981364117,0.7727483668034778,0.09111984852285045,1.0488957709467428,0.6126547198625037,-2.278493288399143,-0.5021443805670498,1.028951634746271,0.9082201113898379,1.0506751939570214,-0.44426685859943404,-2.3553125833196473,0.1751317008584508,0.8381720992176968,0.8396040900972926,0.8140703167085953,-0.05512345369596244,0.1664177684736815,-0.19101660904300416,0.14968405021146483,0.8515565838005981,0.31939812854200117,-0.5022233022299252,-32.509375624206584,0.24673966473067593,-0.37009405890883934,0.20523025426590885,1.230930439745739,0.7235121693064592,-0.5997650087043098,218.44930462039525
219,18.322222222222223,-2.423175087469188,0.07610124332187895,0.7493691262772312,0.055782150694962,0.9978075976325085,0.628304238642821,-2.3302374387987177,0.171323702070872,0.8251159093758558,0.13505174631795852,1.100991024888481,0.6616427458307466,-2.2468171407854123,-0.49142452822530625,1.0737668359706745,0.9605961492464106,1.097397642818187,-0.43839954920785545,-2.328828767376009,0.15477027630542273,0.8867382012120127,0.9001559682137574,0.8494740537918962,-0.053169799419832894,0.20637302529283164,-0.18446703511787205,0.19100022573809072,0.9057004780183783,0.3630986284866936,-0.49200002303578044,-32.27703973385876,0.28226575754929795,-0.35924680807631243,0.2510942849894871,1.2744070239335314,0.7722103147075704,-0.599116203594545,216.51988499542105
220,18.405555555555555,-2.3938433717303536,0.11529892574695937,0.7951353868784519,0.10491482403051128,1.0489343577024877,0.6795088107930893,-2.3002227972563687,0.20553177061596378,0.8744293215647114,0.18055894523587823,1.1434231827910897,0.707591506824369,-2.2202612449448766,-0.47219125022085845,1.118714261953298,1.0035414756417704,1.1458587503676458,-0.43510839163500636,-2.3066798434519087,0.13321758341067758,0.9364431986260915,0.9500696769459402,0.8900874630709691,-0.04726396291525771,0.24024435452648008,-0.17349867266296,0.23310535094073062,0.9532024974090697,0.3956552844941974,-0.48692245534426415,-32.33218916973061,0.31687121277583685,-0.3551329283505513,0.29511353370605714,1.3273382782176202,0.8266297713276798,-0.5867781324724735,214.4993626914956
221,18.488888888888887,-2.361234129816987,0.15044706319082168,0.8506385508896128,0.14622316456460627,1.1045944343227783,0.7282684834388242,-2.2761331546507844,0.24468540277717343,0.9226887564561059,0.22624108680105393,1.2003923778668324,0.7601006066905855,-2.192423292010691,-0.45324446263285945,1.164994463787261,1.0618554826795417,1.1942586326185003,-0.43019321659315607,-2.2760633028442205,0.10987396854550958,0.9808872124215353,1.0055447176067887,0.932911750107253,-0.04360558348371297,0.2784321979942071,-0.16431086851716514,0.271199083882606,1.005062301934831,0.43466862448608834,-0.4753905798989716,-32.029445775809066,0.35115688922293653,-0.3415516525996495,0.33708810056834915,1.3539242990167177,0.8765706589016335,-0.5801509128894583,212.4529530279519
222,18.572222222222223,-2.3347450669502594,0.1893456717057157,0.9004785766782115,0.18770662670710014,1.158987912060315,0.7885827369555782,-2.2393661555915636,0.2763848240208642,0.9696943655934336,0.2706978126185112,1.2574987416398629,0.8075696496370076,-2.166500981509031,-0.4371840827018928,1.2012079891996927,1.1079375636958526,1.2407974042184926,-0.4264538546700959,-2.2467766458030862,0.09073977675400136,1.0340703621632734,1.062780592303274,0.964548116452669,-0.04299429995458594,0.3165369950628339,-0.15210297167949619,0.3148810825839192,1.0616795517903956,0.47153917441202853,-0.46420437707439977,-31.371831310035986,0.3827236422492302,-0.3225022168940158,0.37661808424717375,1.4029651826262244,0.9288330958603699,-0.5738346618579903,210.18207021728023
223,18.655555555555555,-2.3023738966796428,0.22639476608803508,0.9438554216123252,0.2317646655614624,1.2007148740614264,0.8404510524380019,-2.2163194531234054,0.31043025795150514,1.015046298977421,0.3121287643738577,1.307742403946218,0.8577982402316459,-2.140092021359099,-0.42081002882997776,1.2447553825517326,1.1557871132593285,1.2848751784500032,-0.4106901363291382,-2.2088173815319094,0.06981535175302986,1.0825927660195622,1.1185768039363875,0.987397759649626,-0.03882975068517522,0.3517591826464219,-0.1456743333090739,0.36255100502185345,1.1116539074030722,0.5078674582497655,-0.44696382687594494,-30.532967444308134,0.41477232375933965,-0.3169838605063755,0.40870358193142686,1.4704610252182293,0.9694171993309202,-0.568429495851687,207.66512736512817
224,18.738888888888887,-2.273518340882908,0.2607943598783126,0.9915690420606118,0.27499673692478105,1.2401754020518332,0.8878729116998441,-2.1897907087261106,0.3426219263116689,1.0537447050661295,0.353933583833284,1.3509234929338216,0.8989859834029093,-2.1081941278731184,-0.40532222058056444,1.2838371848385282,1.2058035271710943,1.329892067230051,-0.402501891909115,-2.1791830281873628,0.047901035932260694,1.1216545407619842,1.169132856201144,1.014861873231014,-0.036711573560691144,0.3800991952062755,-0.12962430672512965,0.4032085091305717,1.161585029432741,0.5410539980051329,-0.4442689089399049,-30.520275764477198,0.43910378220387825,-0.3061958259117714,0.44414468932808515,1.5152119228415113,1.0127230851364082,-0.5629355308052919,205.60353647030064
225,18.822222222222223,-2.245776129766126,0.289744465361226,1.0342193933923083,0.31640229728776326,1.2851695763366486,0.9268477972739536,-2.1643775923145787,0.3765600489820354,1.092789730774951,0.3881119128435637,1.3898421350624854,0.9385324844396037,-2.0802050257563365,-0.38412057867853655,1.3246539336892393,1.2577862024647786,1.3680481811102945,-0.396888951624382,-2.1554711128793844,0.018797170354149902,1.1684558017654505,1.225648253586579,1.0443416467202107,-0.03943940599425458,0.41415746475093856,-0.11835224740700626,0.4388532528012169,1.208672578771857,0.5630993137120487,-0.4311196025334753,-30.980977770349764,0.464318862579446,-0.30053735878756166,0.4757415006622085,1.5568179714215369,1.0543508677960505,-0.5571528821146756,203.29630842475984
226,18.905555555555555,-2.2115450018636738,0.3236450935655941,1.067406429977234,0.3629808038347335,1.3254974758003815,0.9747751924122774,-2.1272777822388105,0.4058448439813894,1.1283815214766115,0.4270633933320505,1.4198984551039056,0.9820373489909329,-2.056322448107021,-0.3710050250102102,1.3580061633670342,1.3007345374065058,1.4087436292770317,-0.3930511455648138,-2.1150791716711783,-0.0004959052460545774,1.2015966630081993,1.2691225013757497,1.0692382656310762,-0.02581288492689862,0.4447344208361973,-0.11165751299415973,0.47408489388191444,1.25271621654545,0.5972039234325184,-0.42331588655475494,-30.404694875687348,0.4972184064286347,-0.2922077080134208,0.5122941086769406,1.5932792667604616,1.0943006605251568,-0.5540816646368376,200.73745301362524
227,18.988888888888887,-2.180822704038224,0.350496254264377,1.107930105185785,0.3997317144436363,1.3713591779069307,1.0174545810858606,-2.0880889652839074,0.44387652746662115,1.1693202210011706,0.46758766730668244,1.4514925761416637,1.0343001830664988,-2.0215441364164652,-0.35157548262333416,1.3938944047690927,1.3450479314949035,1.4411785195511984,-0.3831883036958072,-2.086004749579213,-0.02277785246031522,1.2464772370717947,1.3117551056457346,1.0931529114679548,-0.02043164682756708,0.46703049056507795,-0.09733946328615473,0.50910309017777,1.2939156041111224,0.6341683432566316,-0.4168577395327393,-29.43024840820637,0.5212032518400258,-0.28240612567134105,0.5488026046335056,1.6365959045371306,1.1347725752351305,-0.543721992689902,198.19277891517368
228,19.072222222222223,-2.147406991480752,0.3824979559746774,1.1503903713889425,0.44125448768603237,1.4125547586995886,1.0632854479848484,-2.056608836670071,0.47865531373272624,1.2126059716360196,0.5036843768559806,1.490224619571229,1.0729205930363022,-1.9858678405689867,-0.3362318757270889,1.4255191854266047,1.3835257854610985,1.47815295838837,-0.3711002558582811,-2.0362454005732227,-0.045648334207802704,1.2810976351411272,1.3449455732676345,1.1180867617256771,-0.011695327693114566,0.5008460985878488,-0.08159746024266978,0.5511074994508685,1.3374704030590518,0.6695930873025646,-0.40534513962732643,-29.409459609578164,0.5484742334481876,-0.2631318670456293,0.5882670783112132,1.6663679803070766,1.1727667225334661,-0.5352739800531219,195.88909370083928
229,19.15833333333333,-2.1152956277105335,0.41585020595774014,1.1917871799582649,0.48474858282710165,1.451084292801042,1.102067278518484,-2.017635100052603,0.5121814152128058,1.258638914125883,0.5361531641490467,1.5256947050999567,1.1178981856307402,-1.953691318841923,-0.32997412969208817,1.4554810295047695,1.4163675012687174,1.5094670508787604,-0.3679868317686737,-1.9937986875762101,-0.07530701473489809,1.3164579670044172,1.3894934119065725,1.1452409898895577,-0.004603563048307935,0.5331816671020195,-0.07243086798349366,0.5862977794202764,1.3697802752119892,0.6970786677165797,-0.39077806462931375,-29.109149635428977,0.5808321824336815,-0.2573841906229106,0.6300876180074544,1.6885955895025222,1.207283211723753,-0.5223377399668749,193.37360383521343
230,19.241666666666667,-2.0744863845751462,0.44975301021895264,1.2289204812658907,0.5290134598256424,1.4983478534133692,1.146599558815109,-1.9739654675219045,0.5436550424780665,1.298019187672819,0.5769936714355646,1.5589029507470882,1.15943256794061,-1.917412337905636,-0.3182021710503806,1.4927804578027963,1.4479724821138877,1.543120900747223,-0.3530478610189459,-1.9538621824644422,-0.097353559615191,1.3523583410532096,1.4335981300216922,1.1698167654353946,0.0034440120541755735,0.566437615852341,-0.06383905278852665,0.6136735877620405,1.406644882625259,0.7220255946730247,-0.3815564919603984,-29.01893955533998,0.6100779265230557,-0.24636235809212487,0.6708643105377023,1.7298788274323793,1.2499221508056717,-0.5107133851326677,190.83211467604485
231,19.325,-2.0383770422504672,0.4842063735078429,1.2755902246845379,0.5704485793340712,1.5337455123180417,1.196681775722163,-1.9333976596034803,0.5774764042378194,1.335746929936218,0.6124055410458021,1.5972494728437492,1.1999233474171045,-1.8734286728235117,-0.3063159274954432,1.5260179877539044,1.485340132425236,1.5779146103532495,-0.3410831730765784,-1.9214334660674517,-0.12138763574948111,1.389798864282377,1.4756592368661596,1.194415253829471,0.01324776303374665,0.5986143621308039,-0.04942138309778073,0.655834582109188,1.4412638875867598,0.7490343763743335,-0.3668803986731784,-28.901450352847238,0.6478122899888485,-0.22946563434452888,0.706397241235515,1.787017789282247,1.2856836464749972,-0.49660102771313236,188.50223047423958
