,E007_Time[h],E007_6803_deltaKaiA3_rep1,E007_6803_deltaKaiA3_rep2,E007_6803_deltaKaiA3_rep3,E007_6803_deltaKaiA3_rep4,E007_6803_deltaKaiA3_rep5,E008_Time[h],E008_6803_deltaKaiA3_rep1,E008_6803_deltaKaiA3_rep2,E008_6803_deltaKaiA3_rep3,E008_6803_deltaKaiA3_rep4,E011_Time[h],E011_6803_deltaKaiA3_rep1,E011_6803_deltaKaiA3_rep2,E011_6803_deltaKaiA3_rep3,E011_6803_deltaKaiA3_rep4,E011_6803_deltaKaiA3_rep5
354,29.60805555555556,0.5285742452625127,0.6288377245205312,0.5217036217453687,0.4818008371916001,0.5030103016636722,29.60833333333333,0.702000664787811,0.5182913368964028,0.939872326934598,0.7372086040077801,29.60833333333333,0.5862848168956308,1.2644480375257847,1.3407102027259707,1.150828443625448,1.279798309296424
355,29.691388888888888,0.4979702626136723,0.6079015272793306,0.4997283132900775,0.4603692680121499,0.4848489769274106,29.691666666666663,0.6835919444975868,0.5022783347866954,0.9264230367485872,0.7297604935677725,29.691666666666663,0.5595583173163321,1.249055080221935,1.3201336026735977,1.1292267310859412,1.260656310990417
356,29.77472222222222,0.4729146480075205,0.5947306283472631,0.4819201010476546,0.440505999905841,0.4634577601852901,29.775,0.6679368677588078,0.4870297857878614,0.9115150094001688,0.7080715438664702,29.775,0.5348063753650932,1.2280630369671308,1.294155348307757,1.107043089360864,1.2373239504115914
357,29.85805555555556,0.4470076803394504,0.5737251097112823,0.4584791140278803,0.4200110562355754,0.443036741476731,29.85833333333333,0.6466355428158569,0.4701460789671137,0.896148091400772,0.6989417290144688,29.85833333333333,0.5042287738021427,1.2060711280517171,1.2761746895234711,1.0810768257491012,1.211600517559373
358,29.944166666666664,0.4242496365762791,0.554285051378285,0.4416054792046468,0.3992844587316422,0.4237860090096056,29.941666666666663,0.6248880754603546,0.4502275999376536,0.8841221280059686,0.6835710212604698,29.941666666666663,0.4656252978706167,1.185278577411152,1.2559908799171209,1.0573272509676186,1.194685305971852
359,30.0275,0.4034407917562457,0.5352105313751099,0.4216993215159543,0.3733262274917196,0.4065056491602358,30.02777777777777,0.6054945690311662,0.4350747308586745,0.8698369632154718,0.6629593909912779,30.025277777777777,0.4283957352965619,1.1658846126260145,1.239803176786445,1.0349936791514676,1.17977761272578
360,30.11083333333333,0.3821814189890067,0.5173016257485376,0.4023607638639145,0.3543363809808763,0.3835957464733944,30.11111111111111,0.5888551244143954,0.4142878504353564,0.8590924397731389,0.657906806731807,30.11111111111111,0.4011398762889352,1.147488464922,1.2244108411305423,1.0144754278537809,1.157876738436574
361,30.194166666666664,0.3584717894556438,0.4903584085652915,0.3793899271147494,0.3375149360315676,0.3634563836623071,30.194444444444443,0.5723698400433883,0.3932673339188693,0.8430883991669667,0.6422132351450739,30.194444444444443,0.3676575135396033,1.1268893691699224,1.209813137649868,0.9917718180457756,1.1363819872583163
362,30.2775,0.3373121724086581,0.4849809519120397,0.3593869300987892,0.3202619078436386,0.3370876416086473,30.27777777777777,0.5630388118987328,0.3758135531063755,0.8330246816290949,0.6356786410322002,30.27777777777777,0.3345484422233441,1.1098865638857118,1.1860093347462364,0.9696821741167508,1.1078926668837497
363,30.36083333333333,0.3113028351719707,0.4595693258953907,0.337151889610477,0.3041773099843245,0.3170895993625406,30.36111111111111,0.5516621335082558,0.3575268763410236,0.8211011261358063,0.6247029873324141,30.36111111111111,0.2992124599978437,1.0926792912304168,1.1639987045228204,0.9492058238740896,1.0808080885442828
364,30.444166666666664,0.2898440431409255,0.4437235986418961,0.3160849204083648,0.2870611543882463,0.298462334142565,30.444444444444443,0.5412398959470279,0.3444076685119523,0.8053175704075253,0.6118862351230495,30.444444444444443,0.2674493670037001,1.0752667970102048,1.14498052278415,0.9211420985432576,1.052727567009987
365,30.5275,0.2669360597822866,0.4162438362980516,0.2941861352151152,0.2731134513574166,0.2786059213357469,30.52777777777777,0.5271721878373593,0.3384562910542911,0.790473850908817,0.5980283436195457,30.52777777777777,0.2270589658644204,1.053448330676359,1.122354069036116,0.8966903327678037,1.0274504205895996
366,30.61083333333333,0.2415791466342413,0.3909301030302931,0.2674556447174989,0.2527342095612359,0.2497204344975647,30.61111111111111,0.5054590953488021,0.3214731019491574,0.7745698028483909,0.5887292701754466,30.61111111111111,0.1962410616864216,1.0386231453252803,1.097518626485964,0.872849864609361,1.0009759711305195
367,30.694166666666664,0.2177735633063956,0.3511824610250023,0.2550935575664009,0.2319234360364944,0.2218059453519491,30.694444444444443,0.4863007021981498,0.3006584557236584,0.7636052601790968,0.574988970282402,30.694444444444443,0.1665954620590307,1.02259049769849,1.0706734820423005,0.8548200355476447,0.980903544018811
368,30.780277777777776,0.1923195674797766,0.334400970488502,0.2308999803768124,0.2100811361873691,0.2006625237912799,30.77777777777777,0.468697089649436,0.2868127034508921,0.746180055597927,0.5672073975701675,30.77777777777777,0.1235219770544862,0.9995496481826244,1.0386179263150883,0.8288001904804541,0.9538324681792
369,30.86361111111111,0.1688174149068355,0.2993856896470573,0.210675017727837,0.1880073137854278,0.1794902378763866,30.863888888888887,0.447648336513936,0.2695361927499448,0.7282940205460162,0.5537845038066023,30.86138888888889,0.0888204192279355,0.9776998608094378,1.0171512536156508,0.8071896777236693,0.9303620760750796
370,30.946944444444444,0.1498673594114409,0.273536674746876,0.1946187721626869,0.1689019709696267,0.1616891538365523,30.94722222222222,0.4281545191501676,0.2526292677858919,0.7121469852086401,0.5347202388976744,30.94722222222222,0.0448906036174359,0.9522404032558034,0.993872761956668,0.7905878490112562,0.914291703708504
371,31.030277777777776,0.1172696528888842,0.2510539800541091,0.1763313441886855,0.1537651082463096,0.1426593360695095,31.030555555555555,0.4118157114638872,0.2350922692697997,0.6961387785152178,0.5204145508874546,31.030555555555555,0.0435323477439542,0.9291705468437124,0.9745817530521794,0.762394059495263,0.8920206906201918
372,31.11361111111111,0.0968245453058783,0.2263376578548503,0.1516128322772663,0.1299967244892118,0.1238008471414422,31.113888888888887,0.4028319849080948,0.2221255344587228,0.6832692281393097,0.5036673859581197,31.113888888888887,0.0285454716113688,0.9020895665402702,0.9556775323175822,0.7390076677458197,0.8681483798895261
373,31.196944444444444,0.0729322847005583,0.1959877584551351,0.1324633328639724,0.1153968169394553,0.1073137477869845,31.19722222222222,0.3946034084830297,0.2083293971557054,0.6681381604986197,0.4992786884299522,31.19722222222222,0.0227297977064669,0.8787967409577043,0.9351594088696318,0.7152280357511424,0.8380741181345526
374,31.280277777777776,0.0547931171824778,0.181004330180943,0.1096829403484575,0.0981653812055517,0.0865980969092219,31.280555555555555,0.378130048736174,0.1997041877097814,0.6563454007549914,0.4914484007613395,31.280555555555555,0.0206851509989471,0.8558913523533572,0.9078266955264412,0.6924545289175277,0.8123972555119816
375,31.36361111111111,0.0304072869326124,0.1543874193781949,0.0868717470944874,0.0767024112634012,0.0588539515796906,31.363888888888887,0.35841196976225,0.1900502330159747,0.6426907728144116,0.4861764635487747,31.363888888888887,0.0158113589414174,0.8373726866296902,0.888878708807481,0.669086516069356,0.7919171457171867
376,31.446944444444444,0.0119750362033606,0.1309370704127566,0.0726298434299336,0.0520078994562932,0.0362813670383763,31.44722222222222,0.3496492332032211,0.1813678565152974,0.6279740993270102,0.467062815526857,31.44722222222222,0.009308251469395,0.8222400333342818,0.8589147689335841,0.6451233694490903,0.7704331459842065
377,31.530277777777776,-0.0095033946814596,0.1020533256704335,0.0497573176467817,0.0320818364949061,0.0140803966937192,31.530555555555555,0.3394418982482928,0.1700573781947531,0.6155952016870575,0.4617073935682895,31.530555555555555,0.0153756610013082,0.8004926856598279,0.8231341998269375,0.6161644647172793,0.7419446170857424
378,31.61638888888889,-0.0360277673266081,0.0959362255569756,0.0322542560011264,0.0101242114573058,-0.0053489078773931,31.613888888888887,0.3187900216339109,0.1585191145873324,0.598153900032967,0.4495101326838829,31.613888888888887,0.0090134224384949,0.7737299404441431,0.8185363291110895,0.5942091809525525,0.7204509233331602
379,31.69972222222222,-0.061997845265425,0.0755858084980753,0.0157207427131713,-0.0116649882110514,-0.0256064969296205,31.7,0.3104936576437628,0.1485533787720174,0.5874500132472932,0.4416709660225506,31.6975,0.0024213731652034,0.7483510981701584,0.7977204881109448,0.5710569006516224,0.6983514325764897
380,31.78305555555556,-0.0898133939598285,0.0618021109393675,-0.0082431400327682,-0.0270857766973214,-0.0480923225491717,31.78333333333333,0.2987528581087771,0.130960480373779,0.5668833589567336,0.4297898248713147,31.78333333333333,-0.0002006469514085,0.7293554629659228,0.7812860118527665,0.5419070097292863,0.673045516204423
381,31.86638888888889,-0.1160741808003156,0.0629851673464305,-0.0246373120882675,-0.0427381698212699,-0.0624063386538081,31.866666666666664,0.2855676724071232,0.1175407255635758,0.5620537535321276,0.4186666386552996,31.866666666666664,-0.007452795561273,0.6997423426046053,0.7566322390641768,0.5251588975184225,0.6489325491443175
382,31.94972222222222,-0.133579975105962,0.0387350102047839,-0.0490616953407915,-0.066622185035275,-0.0867485009928345,31.95,0.2769381474642115,0.1124944170583592,0.5571610120884569,0.4111013349377367,31.95,-0.0051352278314103,0.6707110485044898,0.7369585121741558,0.5030119567699948,0.6200119098621941
383,32.03305555555556,-0.1581305481244221,0.0326516700198903,-0.0645162137136959,-0.0849378414243248,-0.1075187671471082,32.03333333333333,0.2634643277526949,0.0988218541210676,0.5444049484848447,0.3958938394199633,32.03333333333333,-0.0098480964459329,0.6520608957289777,0.6946641773130404,0.4864655836530486,0.5934829803627373
384,32.116388888888885,-0.1731256730319292,-0.1328648246828441,-0.0862007931662243,-0.1056851597060197,-0.1275170965290358,32.11666666666667,0.2459462552924664,0.0875233325606302,0.5283853753245555,0.3842440759414204,32.11666666666667,-0.0079915516060426,0.6247912029865897,0.6753485843125293,0.4667191777547138,0.5615451461892946
385,32.19972222222222,-0.1961651249332966,-0.1542144473580702,-0.1013153616935103,-0.131664162230571,-0.1487434503825728,32.2,0.2285839696506606,0.0723991447319639,0.5153021039549983,0.3743519664796558,32.2,-0.0107657410300313,0.6037012926309642,0.6580110867056768,0.4429721420802011,0.5359977964238796
386,32.28305555555556,-0.2214486808619143,-0.1773971734404982,-0.1234598493265799,-0.1446748729808005,-0.1695977917832238,32.28333333333333,0.2111775079416533,0.0620495795359784,0.5045549444677218,0.3596174311503232,32.28333333333333,-0.0095708099532801,0.5825904906608552,0.6340510417268957,0.4202238830528065,0.513440323687167
387,32.366388888888885,-0.2447761197797537,-0.2088129803448935,-0.1566341881323468,-0.1581173175721412,-0.1978800856380401,32.36666666666667,0.1949269048270601,0.0462749224195704,0.4881437056984182,0.3482403882071803,32.36666666666667,-0.0050069011282604,0.5588581267201367,0.608467810311957,0.3980738105139088,0.4820721241384974
388,32.4525,-0.2731472225773633,-0.2306618474660796,-0.1772383122136149,-0.1763915232526384,-0.2193902986856262,32.45,0.1850321925157403,0.0340754553756261,0.4670681952269214,0.3362207540420904,32.45,-0.004874154824533,0.536503534097801,0.5754607570979915,0.3707213377229689,0.4552925974758751
389,32.53583333333333,-0.287161772073871,-0.2523437561789381,-0.2000721577090776,-0.199097518902947,-0.2427283994961324,32.53611111111111,0.1778934007637924,0.0196514569430206,0.4565282193772074,0.3257584431850238,32.53361111111111,0.0006272911712498,0.5197260497279546,0.5446292504234862,0.3475658813575322,0.4313011469359658
390,32.619166666666665,-0.306819553016983,-0.2646586898384065,-0.2195356627933189,-0.2134353350363333,-0.2542943584712601,32.61944444444444,0.1707105568745573,0.0098032022066206,0.4439235832173929,0.3138533683040537,32.61944444444444,0.0130973015553477,0.4969250141898254,0.5235726623282893,0.3224068615132259,0.4024971792941018
391,32.7025,-0.3243203520829845,-0.2810066337794812,-0.2360287676768122,-0.2288050037986765,-0.2690881478442601,32.702777777777776,0.1596836856986159,0.0055309627972809,0.4358540905597388,0.3087054402053598,32.702777777777776,0.0159357435069288,0.4908997717077555,0.5022903685536033,0.2940437017037604,0.3822801048642783
392,32.78583333333333,-0.3466639578767412,-0.3025875753172135,-0.2539514146059203,-0.2412065589684645,-0.2837097416799305,32.78611111111111,0.1462128096337916,-0.0069649931081539,0.4281195439606475,0.3015145678332294,32.78611111111111,0.0151424866880726,0.4696496701512085,0.4825817485419935,0.267075828860932,0.3558493374991538
393,32.869166666666665,-0.3618501609316946,-0.2886015037467148,-0.2725035478628963,-0.2496400359567978,-0.2965591158746185,32.86944444444444,0.139497948625147,-0.0096844007868503,0.4233197447206615,0.2988806582700521,32.86944444444444,0.0219174032437687,0.4461740610347623,0.45304618543738,0.2411026733346173,0.3310042945900513
394,32.9525,-0.3836787537098679,-0.3066484103431519,-0.2862851137658835,-0.2635054718073875,-0.3164362481562234,32.952777777777776,0.1273391201649885,-0.0138269989699841,0.4158544928844682,0.2964036167363246,32.952777777777776,0.0144603678019147,0.421072299518114,0.4356830660850421,0.2165236688927754,0.3027443970669573
395,33.03583333333333,-0.4029495306018613,-0.3155282883617501,-0.3028960606689152,-0.2762029051965565,-0.3329411180841902,33.03611111111111,0.1117363392928617,-0.0289925298427425,0.4057235872408964,0.2818833465906475,33.03611111111111,0.0161712574733204,0.396343744406078,0.4104917810316181,0.1955382527214513,0.273669069398522
396,33.119166666666665,-0.4228622879268552,-0.3384411330377911,-0.317536338961914,-0.2881323764332379,-0.3516737070495151,33.11944444444444,0.0950896185955549,-0.0289807390443235,0.3943268253229153,0.2695197493297296,33.11944444444444,0.0218499518517044,0.3745877581485881,0.3862717245251037,0.1699458654247715,0.2513777395920591
397,33.2025,-0.4474168239326072,-0.3527869415866143,-0.3366059010706909,-0.2980939274589756,-0.3642339982747422,33.202777777777776,0.0863989682070963,-0.0297913756679344,0.388264003407638,0.2563127245883827,33.202777777777776,0.0270963330136962,0.3422037068406933,0.355622294514854,0.1489459510249455,0.2242698391935478
398,33.28861111111111,-0.4638129387954554,-0.3691657132036163,-0.3489047014569503,-0.320087601847927,-0.3822219768139656,33.28611111111111,0.0778643958087555,-0.0332241922607943,0.3727349165163187,0.2470621701395247,33.28611111111111,0.023110285518836,0.3139909602225611,0.3335428926515812,0.1273379569622668,0.1985448032876298
399,33.371944444444445,-0.4754504346203159,-0.3947774490642512,-0.3638326966182826,-0.333113444806858,-0.3988376295528293,33.37222222222222,0.0690859066290444,-0.041678944824132,0.3649393584143539,0.2423679818941797,33.36972222222222,0.0284916964095717,0.2931488916794784,0.3062329242873569,0.1037213340951118,0.1728020704976093
400,33.45527777777777,-0.4933291154406836,-0.4108221523240307,-0.3761898450881706,-0.3397715031751475,-0.4134809452085239,33.45555555555556,0.0636635034437132,-0.0513553928131881,0.3564771216112822,0.2388300539014755,33.45555555555556,0.0416404552112633,0.2746768782418467,0.2840917984756096,0.0790955366999392,0.1504410829854568
401,33.53861111111111,-0.5040487872186334,-0.4072998281185231,-0.3949761074359862,-0.3494618254247846,-0.4297519143297911,33.538888888888884,0.050397186575757,-0.0558532991372118,0.343347997360784,0.2362482783486466,33.538888888888884,0.0535564539321806,0.2565743005851867,0.2555189279711278,0.0566600224712928,0.1246612864518051
402,33.621944444444445,-0.5208092578448169,-0.4256104835633543,-0.4085914462669912,-0.3643844616603688,-0.4444505292969218,33.62222222222222,0.0398869538954103,-0.0627724301594639,0.3319517756606822,0.2266225455610327,33.62222222222222,0.0618395870635024,0.241640543030138,0.2365137292300568,0.0400142525217976,0.0974621301359509
